Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.0	-49.0	-50.0	4.184056	4.9086885	174.94568	0.51947707	4.140065	0.0	2500	54.86569356918335
1	-48.0	-48.0	-45.0	8.938494	3.1613977	37.94753	3.7056706	8.841415	0.1	5000	110.25004029273987
2	-47.0	-47.0	-50.0	7.2734094	1.8460516	17.085049	2.984726	7.249734	0.0	7500	164.94503593444824
3	-50.0	-50.0	-45.0	4.971019	1.3299712	11.552162	1.895468	4.9521303	0.1	10000	219.9496307373047
4	-50.0	-50.0	-50.0	3.2311947	0.96022356	9.10376	1.149786	3.2150276	0.0	12500	274.36343336105347
5	-49.0	-49.0	-50.0	2.0305943	0.7505251	7.081418	0.88638884	2.016004	0.0	15000	328.2552933692932
6	-49.0	-49.0	-45.0	1.3126342	0.66711307	8.631778	0.4949422	1.3058807	0.1	17500	382.376704454422
7	-49.74	-49.74	-45.0	0.86834043	0.49390137	7.1491704	0.32491782	0.8640542	0.1	20000	436.923748254776
8	-43.3	-43.3	-50.0	0.62313586	0.39241585	6.544629	0.25271556	0.61864185	0.0	22500	490.66891288757324
9	-49.0	-49.0	-50.0	0.47338897	0.3538113	5.164738	0.20422849	0.4694325	0.0	25000	545.1919693946838
10	-46.98	-46.98	-50.0	0.36372113	0.2556352	2.8568003	0.15382174	0.36124408	0.0	27500	599.5055618286133
11	-49.0	-49.0	-45.0	0.28314322	0.20243895	2.5712328	0.10468313	0.2749529	0.1	30000	653.8692028522491
12	-47.0	-47.0	-50.0	0.2574987	0.21844545	2.3328133	0.09752592	0.24898222	0.0	32500	708.2583613395691
13	-48.5	-48.5	-40.0	0.24335095	0.22959471	3.2095864	0.08691117	0.23968743	0.2	35000	761.8581581115723
14	-46.94	-46.94	-50.0	0.22760673	0.242237	5.5248284	0.061931178	0.21914603	0.0	37500	815.828131198883
15	-48.56	-48.56	-45.0	0.24082653	0.2827679	3.0975962	0.06552861	0.236351	0.1	40000	869.3400511741638
16	-48.38	-48.38	-50.0	0.24039249	0.33520252	4.212305	0.06129176	0.23512143	0.0	42500	924.0864624977112
17	-49.34	-49.34	-50.0	0.33368286	0.66739583	10.237351	0.06569514	0.32515383	0.0	45000	980.4602935314178
18	-47.94	-47.94	-50.0	0.37553656	1.0061805	12.876165	0.058529016	0.3665768	0.0	47500	1036.3666183948517
19	-49.0	-49.0	-50.0	0.4761823	1.411675	20.293795	0.060746256	0.46292195	0.0	50000	1092.2128429412842
20	-48.62	-48.62	-50.0	0.7950389	3.2747722	53.971138	0.069703005	0.7818238	0.0	52500	1147.799747467041
21	-48.0	-48.0	-50.0	1.0959597	4.852219	86.370605	0.07592426	1.0907848	0.0	55000	1203.841613292694
22	-50.0	-50.0	-44.600002	2.2877119	10.973712	178.06638	0.09601387	2.2829487	0.1	57500	1259.1926386356354
23	-48.0	-48.0	-49.4	2.1423995	11.787926	200.07837	0.112896	2.0963905	0.0	60000	1314.286568403244
