Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-46.3	-46.3	-45.0	-1.1871608	2.0983112	0.7623465	-27.840948	-1.1886221	0.1	2500	60.70229482650757
1	-41.0	-41.0	-45.0	-2.2114434	4.267776	2.0877888	-25.8656	-2.210557	0.1	5000	115.31486749649048
2	-42.72	-42.72	-50.0	-3.0680554	6.384363	0.68350625	-39.9869	-3.068523	0.0	7500	171.49051666259766
3	-47.0	-47.0	-50.0	-3.9021075	8.240005	0.78379554	-46.336285	-3.9020848	0.0	10000	227.3979935646057
4	-47.56	-47.56	-50.0	-4.667717	9.829304	1.2797517	-48.499268	-4.6682935	0.0	12500	296.4552114009857
5	-46.0	-46.0	-45.0	-5.3734612	11.275771	1.2724314	-54.74985	-5.3734536	0.1	15000	373.67316246032715
6	-46.0	-46.0	-50.0	-5.909546	12.460275	1.2770368	-64.480736	-5.9100633	0.0	17500	448.98076272010803
7	-49.0	-49.0	-50.0	-6.357992	13.408274	1.3722036	-53.35454	-6.3590026	0.0	20000	523.6879887580872
8	-43.76	-43.76	-45.0	-6.744747	14.209937	1.8884583	-55.32881	-6.7443485	0.1	22500	596.7382156848907
9	-46.0	-46.0	-50.0	-6.9807343	14.809001	1.7936294	-56.444588	-6.9811926	0.0	25000	672.3420622348785
10	-48.0	-48.0	-50.0	-7.222782	15.3377075	6.642884	-56.478916	-7.224247	0.0	27500	746.5611944198608
11	-43.0	-43.0	-40.0	-7.5559807	15.946313	1.7125151	-56.717518	-7.5548882	0.2	30000	820.7921199798584
12	-46.04	-46.04	-50.0	-7.8011966	16.46418	3.312448	-58.272133	-7.801123	0.0	32500	895.0918891429901
13	-48.0	-48.0	-50.0	-8.007216	16.87124	4.9956293	-63.23297	-8.0078745	0.0	35000	969.4137306213379
14	-47.0	-47.0	-45.0	-8.242231	17.24021	2.620742	-59.29504	-8.243002	0.1	37500	1043.112447977066
15	-44.0	-44.0	-45.0	-8.38785	17.48345	7.800567	-58.38182	-8.387391	0.1	40000	1116.0719275474548
16	-46.0	-46.0	-40.0	-8.394115	17.5535	3.718751	-60.47786	-8.393258	0.2	42500	1187.799596786499
17	-48.0	-48.0	-45.0	-8.438163	17.633953	4.1323996	-60.228683	-8.437539	0.1	45000	1261.0794467926025
18	-45.08	-45.08	-50.0	-8.4962225	17.694035	3.14012	-66.970146	-8.4964285	0.0	47500	1331.8657393455505
