Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-48.0	-48.0	-50.0	-1.7058403	3.191774	1.4122688	-25.306898	nan	0.0	2500	50.92888617515564
1	-46.0	-46.0	-45.0	-3.2966666	7.0412955	0.6785563	-39.10467	nan	0.1	5000	118.57116794586182
2	-48.0	-48.0	-50.0	-4.60781	9.972509	1.2000097	-55.60083	nan	0.0	7500	185.69022011756897
3	-49.0	-49.0	-50.0	-5.0616136	11.131374	0.6753694	-49.87787	nan	0.0	10000	250.08321952819824
4	-48.86	-48.86	-45.0	-5.426363	11.88736	1.7374542	-50.279022	nan	0.1	12500	312.4841077327728
5	-50.0	-50.0	-45.0	-5.773606	12.5679655	1.5152925	-51.049255	nan	0.1	15000	375.1665859222412
6	-47.0	-47.0	-50.0	-6.01067	13.116963	1.7679027	-51.101707	nan	0.0	17500	436.5404028892517
7	-48.0	-48.0	-45.0	-6.1658263	13.389528	6.3012576	-64.87489	nan	0.1	20000	496.96588110923767
8	-49.0	-49.0	-50.0	-6.4478793	13.831088	5.791052	-57.398556	nan	0.0	22500	556.4134485721588
9	-48.9	-48.9	-50.0	-6.7887726	14.430633	7.002246	-65.93218	nan	0.0	25000	616.6883327960968
10	-46.0	-46.0	-45.0	-7.0617633	14.912576	5.9515357	-57.89769	nan	0.1	27500	676.5638453960419
11	-45.34	-45.34	-50.0	-7.044685	14.972193	3.672326	-62.613342	nan	0.0	30000	738.5590364933014
12	-49.0	-49.0	-50.0	-6.878402	14.678705	2.5982666	-70.47049	nan	0.0	32500	800.3756861686707
13	-47.0	-47.0	-50.0	-6.7805552	14.444162	8.426252	-71.67222	nan	0.0	35000	862.1480076313019
14	-48.0	-48.0	-50.0	-6.890189	14.596213	6.463767	-61.833622	nan	0.0	37500	922.6622807979584
15	-49.0	-49.0	-50.0	-6.969893	14.732928	7.613428	-64.32937	nan	0.0	40000	982.9480607509613
16	-47.0	-47.0	-50.0	-6.8659396	14.588518	4.395953	-58.46707	nan	0.0	42500	1043.7633168697357
17	-49.5	-49.5	-50.0	-6.8658786	14.602893	2.5600224	-56.69982	nan	0.0	45000	1105.1360323429108
18	-49.56	-49.56	-50.0	-7.0871677	14.920505	4.7682004	-55.804916	nan	0.0	47500	1166.6390283107758
19	-47.0	-47.0	-50.0	-7.127221	15.0318365	12.925259	-61.94578	nan	0.0	50000	1227.245965719223
20	-45.0	-45.0	-50.0	-7.2256236	15.158469	4.245655	-63.593086	nan	0.0	52500	1287.8244230747223
21	-48.84	-48.84	-45.0	-7.1955986	15.149252	4.2128954	-59.782887	nan	0.1	55000	1348.5707342624664
22	-47.0	-47.0	-40.0	-7.0918155	14.989929	5.5511775	-64.30166	nan	0.2	57500	1409.3030762672424
23	-48.92	-48.92	-45.0	-6.923456	14.690038	7.5741596	-64.27477	nan	0.1	60000	1470.044813156128
24	-49.0	-49.0	-50.0	-6.780101	14.37163	3.9379487	-57.872772	nan	0.0	62500	1530.873010635376
25	-49.0	-49.0	-45.0	-6.6259847	14.056856	5.217929	-58.10633	nan	0.1	65000	1592.5007102489471
26	-49.0	-49.0	-50.0	-6.580422	13.97275	4.6451874	-60.453976	nan	0.0	67500	1653.9669377803802
27	-48.0	-48.0	-50.0	-6.5981812	14.011392	5.367865	-59.046406	nan	0.0	70000	1714.7772896289825
28	-49.0	-49.0	-50.0	-6.614001	13.959257	4.8174176	-55.66753	nan	0.0	72500	1775.4259564876556
29	-49.62	-49.62	-50.0	-6.452223	13.633484	3.2646823	-59.24091	nan	0.0	75000	1836.0605804920197
30	-49.0	-49.0	-45.0	-6.297406	13.278644	6.2463636	-54.321213	nan	0.1	77500	1897.226951122284
31	-46.04	-46.04	-39.5	-6.2671638	13.13205	6.9285326	-56.881893	nan	0.2	80000	1958.5520458221436
32	-46.9	-46.9	-41.0	-5.19525	10.9423895	5.4855103	-57.836422	nan	0.2	82500	2021.2993454933167
33	-49.28	-49.28	-45.0	-4.9151998	10.218817	4.4240203	-55.024567	nan	0.1	85000	2084.0007824897766
34	-43.26	-43.26	-45.0	-5.2038817	10.765653	4.021736	-53.58942	nan	0.1	87500	2144.6558492183685
35	-46.0	-46.0	-50.0	-5.595916	11.586162	3.9192944	-54.41167	nan	0.0	90000	2205.7798013687134
36	-49.0	-49.0	-50.0	-6.1491003	12.660583	7.599127	-60.621452	nan	0.0	92500	2266.925469636917
37	-49.0	-49.0	-50.0	-6.495997	13.402573	5.1095552	-56.8493	nan	0.0	95000	2327.7711074352264
38	-46.64	-46.64	-50.0	-6.246814	13.034611	5.2269607	-57.299797	nan	0.0	97500	2389.0045969486237
39	-50.0	-50.0	-45.0	-6.070707	12.754807	3.8222208	-56.418114	nan	0.1	100000	2450.1385445594788
40	-50.0	-50.0	-46.399998	-6.3163276	13.175967	4.5121946	-55.72815	nan	0.1	102500	2510.656829595566
41	-48.0	-48.0	-50.0	-6.4943085	13.507994	4.0778093	-55.29622	nan	0.0	105000	2570.658761024475
42	-48.64	-48.64	-50.0	-6.7034693	13.87861	3.985228	-61.036816	nan	0.0	107500	2630.771457195282
43	-50.0	-50.0	-45.0	-6.7882266	14.073059	5.5005674	-57.762436	nan	0.1	110000	2691.99747133255
44	-50.0	-50.0	-45.0	-6.7630525	14.08653	3.3976526	-55.182396	nan	0.1	112500	2752.6240367889404
45	-48.0	-48.0	-50.0	-6.7245803	14.056274	4.9311175	-54.922028	nan	0.0	115000	2813.4946043491364
46	-47.0	-47.0	-40.7	-6.660446	13.966388	4.8117743	-53.481087	nan	0.2	117500	2874.6224269866943
47	-49.0	-49.0	-50.0	-6.5975947	13.8495	4.442074	-69.39231	nan	0.0	120000	2935.2270832061768
48	-48.8	-48.8	-45.0	-6.4287596	13.54118	4.9241915	-53.969894	nan	0.1	122500	2995.158593893051
49	-47.4	-47.4	-50.0	-6.4926066	13.562388	4.0929885	-59.93088	nan	0.0	125000	3055.524956226349
50	-48.0	-48.0	-50.0	-6.4896245	13.54873	4.7005854	-54.62183	nan	0.0	127500	3115.3416969776154
51	-49.48	-49.48	-36.5	-6.4361963	13.482045	5.200355	-55.874046	nan	0.3	130000	3174.0942730903625
52	-46.84	-46.84	-50.0	-6.3776383	13.33906	6.131222	-54.440544	nan	0.0	132500	3234.072037220001
53	-47.0	-47.0	-45.0	-6.222014	13.110287	4.537672	-55.694862	nan	0.1	135000	3294.318583250046
54	-50.0	-50.0	-50.0	-6.168149	12.96142	4.468355	-56.357536	nan	0.0	137500	3357.216337442398
55	-48.28	-48.28	-50.0	-5.7937717	12.212137	4.736504	-57.728077	nan	0.0	140000	3417.617217063904
56	-48.84	-48.84	-50.0	-5.358497	11.333045	5.5098205	-59.696003	nan	0.0	142500	3478.383707523346
57	-48.0	-48.0	-49.6	-5.467255	11.447057	8.265001	-56.002373	nan	0.0	145000	3538.609575986862
58	-48.0	-48.0	-50.0	-5.8689017	12.140272	5.0373344	-57.40094	nan	0.0	147500	3598.632976293564
59	-46.12	-46.12	-50.0	-6.1484904	12.67916	3.1667247	-55.717407	nan	0.0	150000	3659.2034668922424
60	-49.76	-49.76	-46.8	-6.1223464	12.882104	8.359363	-55.173763	nan	0.1	152500	3719.0462477207184
61	-48.0	-48.0	-50.0	-6.136301	12.944527	6.7977495	-61.265446	nan	0.0	155000	3780.1406633853912
62	-50.0	-50.0	-50.0	-6.1507688	12.987912	4.893132	-58.733036	nan	0.0	157500	3841.019186973572
63	-48.92	-48.92	-50.0	-6.319851	13.260825	5.606595	-55.85889	nan	0.0	160000	3900.834174633026
64	-47.88	-47.88	-50.0	-6.4090943	13.506776	6.879928	-54.763493	nan	0.0	162500	3960.6557252407074
65	-45.98	-45.98	-50.0	-6.4084716	13.527787	7.6883383	-57.062004	nan	0.0	165000	4020.9378502368927
66	-46.0	-46.0	-49.8	-6.1666403	13.032469	6.3064322	-56.35495	nan	0.0	167500	4081.3471331596375
67	-48.12	-48.12	-50.0	-5.675201	11.964117	5.482216	-58.973827	nan	0.0	170000	4141.783148050308
68	-47.0	-47.0	-50.0	-5.0763626	10.555176	6.159598	-57.78164	nan	0.0	172500	4201.868213176727
69	-49.0	-49.0	-50.0	-5.0937414	10.442888	9.556279	-59.80907	nan	0.0	175000	4263.134193181992
70	-47.7	-47.7	-49.5	-5.327629	10.945563	8.629566	-62.03422	nan	0.0	177500	4322.913486003876
71	-46.52	-46.52	-50.0	-5.6221557	11.599521	5.957258	-55.90233	nan	0.0	180000	4383.524263620377
72	-47.82	-47.82	-50.0	-5.952785	12.343205	10.488884	-63.864964	nan	0.0	182500	4444.450696229935
73	-49.06	-49.06	-50.0	-6.237521	12.916918	7.1338086	-66.67164	nan	0.0	185000	4503.484512805939
74	-49.68	-49.68	-50.0	-6.365857	13.2139	11.335714	-60.79584	nan	0.0	187500	4564.008677005768
75	-48.1	-48.1	-50.0	-6.3530307	13.292879	6.816672	-55.301495	nan	0.0	190000	4624.8635947704315
76	-45.62	-45.62	-45.0	-6.309641	13.332752	9.250126	-53.536175	nan	0.1	192500	4685.5351395606995
77	-47.52	-47.52	-42.0	-6.0487285	13.046827	9.745621	-54.66643	nan	0.2	195000	4746.424001455307
78	-44.64	-44.64	-46.2	-5.7608747	12.697982	11.715363	-55.136253	nan	0.1	197500	4807.07586312294
79	-46.18	-46.18	-49.9	-5.637837	12.402267	13.111481	-53.997368	nan	0.0	200000	4867.78023648262
80	-49.86	-49.86	-50.0	-5.723517	12.312174	5.330927	-57.14751	nan	0.0	202500	4928.5923500061035
81	-46.64	-46.64	-50.0	-5.9669075	12.595081	3.5552511	-55.924786	nan	0.0	205000	4988.311532497406
82	-48.36	-48.36	-50.0	-6.1609583	12.909262	3.6585617	-54.892166	nan	0.0	207500	5047.669549226761
83	-46.64	-46.64	-49.0	-6.2746177	13.173075	2.3691497	-59.373634	nan	0.0	210000	5106.952861070633
84	-49.44	-49.44	-40.0	-6.3275304	13.327205	2.0030246	-57.174713	nan	0.2	212500	5167.583465576172
85	-44.5	-44.5	-44.899998	-6.2944107	13.316877	1.8521686	-57.35927	nan	0.1	215000	5227.116802692413
86	-48.46	-48.46	-47.0	-6.194401	13.181569	1.9641685	-57.555077	nan	0.1	217500	5286.88157749176
