Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-50.0	-50.0	-50.0	-0.45969486	0.98749983	0.57496464	-6.095695	-0.45964596	0.0	2500	41.39934015274048
1	-46.22	-46.22	-40.0	-1.1231611	2.322545	1.819957	-10.809758	-1.1232506	0.2	5000	83.38658475875854
2	-47.0	-47.0	-45.0	-1.7542387	3.574179	1.7984935	-14.911126	-1.7541686	0.1	7500	126.28279852867126
3	-46.0	-46.0	-45.0	-2.2590048	4.6354227	1.1713755	-20.23599	-2.258998	0.1	10000	168.5824990272522
4	-48.52	-48.52	-50.0	-2.7008197	5.5446286	1.4605182	-39.476006	-2.7007565	0.0	12500	210.7132568359375
5	-45.94	-45.94	-45.0	-3.075993	6.315014	1.8908083	-33.770782	-3.0759764	0.1	15000	253.29503321647644
6	-45.0	-45.0	-45.0	-3.3649116	6.928056	2.220164	-34.01656	-3.364909	0.1	17500	295.36271834373474
7	-47.0	-47.0	-47.2	-3.605766	7.4606886	2.0542252	-40.65987	-3.6056879	0.0	20000	337.62857842445374
8	-47.0	-47.0	-40.0	-3.8140674	7.8994226	2.3601742	-41.80911	-3.8140345	0.2	22500	380.0635178089142
9	-49.0	-49.0	-50.0	-4.005995	8.289304	2.946622	-46.680897	-4.0058813	0.0	25000	423.1328945159912
10	-47.0	-47.0	-40.600002	-4.19808	8.649027	3.1086946	-51.31734	-4.198052	0.2	27500	465.216295003891
11	-47.84	-47.84	-45.0	-4.33517	8.949542	2.2830112	-53.29719	-4.335177	0.1	30000	507.75373888015747
12	-49.0	-49.0	-45.0	-4.4991455	9.247951	2.5415432	-54.228603	-4.4991655	0.1	32500	551.1049242019653
13	-44.04	-44.04	-50.0	-4.59847	9.45713	2.1397967	-54.875446	-4.59844	0.0	35000	594.0434803962708
14	-45.98	-45.98	-45.0	-4.6375904	9.60067	3.0043163	-54.899826	-4.6376195	0.1	37500	636.6370146274567
15	-46.88	-46.88	-50.0	-4.7331295	9.776658	2.0433629	-53.97766	-4.733086	0.0	40000	679.56578373909
16	-48.0	-48.0	-45.0	-4.825701	9.939495	3.141076	-50.203022	-4.825699	0.1	42500	722.0045392513275
17	-43.0	-43.0	-50.0	-4.884201	10.076359	2.8956232	-53.1417	-4.8841224	0.0	45000	763.9638500213623
18	-48.0	-48.0	-45.0	-4.948066	10.199209	2.421315	-52.629	-4.947978	0.1	47500	806.6761467456818
19	-48.0	-48.0	-50.0	-4.991302	10.299914	2.6629598	-57.66138	-4.9912276	0.0	50000	849.0661687850952
20	-47.0	-47.0	-45.0	-5.0877376	10.440078	3.5826914	-54.197414	-5.0875916	0.1	52500	892.1481308937073
21	-50.0	-50.0	-50.0	-5.1265783	10.532569	2.498187	-58.66449	-5.126495	0.0	55000	934.102459192276
22	-49.0	-49.0	-50.0	-5.192522	10.634648	3.0918677	-58.42923	-5.192514	0.0	57500	976.5363042354584
23	-47.0	-47.0	-50.0	-5.2002215	10.694623	3.250389	-55.907944	-5.200034	0.0	60000	1018.8415324687958
24	-47.68	-47.68	-45.0	-5.270236	10.793208	2.9301183	-53.222595	-5.2700944	0.1	62500	1061.3212854862213
25	-47.82	-47.82	-45.0	-5.296783	10.844641	2.8672807	-57.467335	-5.2967663	0.1	65000	1103.7569909095764
26	-43.36	-43.36	-50.0	-5.323333	10.896727	2.9726138	-54.151676	-5.323025	0.0	67500	1146.3453874588013
27	-47.36	-47.36	-45.0	-5.3142624	10.919423	3.5846748	-54.750053	-5.3141522	0.1	70000	1189.182503938675
