Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-46.197895	-46.197895	-47.310528	-1.0984689	1.8523098	2.3210492	-32.611343	-1.0977592	0.05263158	2500	102.06728649139404
1	-45.658947	-45.658947	-46.842106	-2.4290135	4.442247	1.9493772	-34.12493	-2.4312904	0.06315789	5000	193.973326921463
2	-45.92421	-45.92421	-46.594734	-3.6428685	6.9528704	3.1310022	-38.416195	-3.6426966	0.06842105	7500	304.3518886566162
3	-47.10842	-47.10842	-48.42105	-4.7396927	9.15228	4.4622664	-50.495747	-4.737872	0.031578947	10000	434.40885496139526
4	-46.912632	-46.912632	-47.36842	-5.6966496	11.064997	7.186583	-57.146954	-5.697156	0.05263158	12500	561.1379344463348
5	-46.217896	-46.217896	-45.657894	-6.560641	12.785024	7.626738	-60.2171	-6.5600696	0.08947369	15000	688.8036587238312
6	-47.056843	-47.056843	-45.221054	-7.257187	14.228747	4.6776166	-61.766376	-7.2578793	0.1	17500	815.7372469902039
7	-46.645264	-46.645264	-48.0	-7.831086	15.412739	6.1589174	-62.72793	-7.8312745	0.042105265	20000	942.3368699550629
8	-46.254738	-46.254738	-45.55789	-8.285839	16.384096	8.81984	-61.85328	-8.28583	0.08947369	22500	1068.3524889945984
9	-46.625263	-46.625263	-47.41579	-8.642029	17.163282	6.408637	-60.823772	-8.6410265	0.05263158	25000	1195.6563336849213
10	-45.78842	-45.78842	-47.042103	-8.939115	17.785711	7.4894676	-63.31099	-8.939523	0.06315789	27500	1322.3252999782562
11	-47.353683	-47.353683	-44.194736	-9.175921	18.266582	6.766515	-61.62471	-9.176268	0.12105263	30000	1446.7550354003906
12	-45.449474	-45.449474	-43.642105	-9.2955885	18.523186	8.13884	-62.04013	-9.295511	0.13157895	32500	1572.8522291183472
13	-45.98421	-45.98421	-46.01579	-9.328421	18.593933	6.5125203	-63.43637	-9.328375	0.08947369	35000	1698.7146384716034
14	-45.881054	-45.881054	-43.68421	-9.344966	18.626766	7.3881006	-63.172916	-9.345282	0.1368421	37500	1824.5537996292114
15	-44.85263	-44.85263	-45.86316	-9.32829	18.616182	6.6172037	-62.092373	-9.328038	0.08421053	40000	1950.480926990509
16	-44.547367	-44.547367	-45.0	-9.222702	18.485237	7.111146	-75.680885	-9.2226095	0.11578947	42500	2075.5566868782043
17	-44.881054	-44.881054	-44.13684	-9.188997	18.415106	6.437921	-62.620728	-9.188536	0.13157895	45000	2200.8771159648895
18	-43.98421	-43.98421	-45.16842	-9.14032	18.326097	7.90566	-62.04525	-9.140147	0.12105263	47500	2325.1804027557373
19	-43.12842	-43.12842	-39.463158	-9.065186	18.183966	6.2392845	-70.596985	-9.064804	0.23684211	50000	2450.6666328907013
20	-42.525265	-42.525265	-42.063152	-8.909699	17.89765	6.387392	-66.10666	-8.909806	0.18947369	52500	2577.35249876976
21	-41.12842	-41.12842	-36.86842	-8.698771	17.511847	6.8844647	-62.523003	-8.698757	0.3263158	55000	2703.5921697616577
22	-39.269474	-39.269474	-34.57895	-8.497283	17.142378	5.809691	-61.374104	-8.496877	0.39473686	57500	2830.4989490509033
23	-36.596844	-36.596844	-33.710526	-8.241938	16.650309	6.751692	-61.582935	-8.242577	0.4473684	60000	2957.0852682590485
24	-33.90842	-33.90842	-25.394735	-7.8887243	15.950755	6.3175874	-69.42672	-7.889154	0.6789474	62500	3082.4795677661896
25	-30.50842	-30.50842	-21.300001	-7.424912	15.020437	5.302421	-66.62732	-7.424375	0.8	65000	3207.6544263362885
26	-28.468422	-28.468422	-19.084211	-6.8376584	13.835581	5.5712676	-69.33795	-6.837387	0.8842105	67500	3331.799348592758
27	-26.451578	-26.451578	-17.505262	-6.134585	12.351254	5.7620454	-68.02656	-6.13453	0.9	70000	3457.3452212810516
28	-25.172632	-25.172632	-14.952632	-5.446661	10.824956	7.7864504	-71.11971	-5.4463143	0.9368421	72500	3581.6131207942963
29	-23.98842	-23.98842	-15.099999	-4.8723145	9.47503	6.4636097	-61.44993	-4.872486	0.9263158	75000	3704.9618706703186
30	-22.987368	-22.987368	-13.052631	-4.4439282	8.488325	8.105012	-61.94947	-4.4440002	0.9631579	77500	3828.5587010383606
31	-22.497894	-22.497894	-14.231579	-4.1778545	7.91495	6.370012	-64.056656	-4.1779647	0.95789474	80000	3952.460695028305
32	-21.95579	-21.95579	-13.163158	-3.983093	7.50497	7.3044415	-65.43781	-3.9832559	0.9631579	82500	4076.466908454895
33	-21.283157	-21.283157	-11.400001	-3.80634	7.1362143	6.3650928	-62.2491	-3.8064682	0.97894734	85000	4200.748356103897
34	-20.386316	-20.386316	-11.394737	-3.675067	6.8570027	7.0968165	-64.5246	-3.6753097	0.9894737	87500	4325.317663431168
35	-20.852633	-20.852633	-11.01579	-3.5863495	6.654614	6.5180597	-64.92434	-3.586165	0.99473685	90000	4449.919148445129
36	-20.462105	-20.462105	-10.7578945	-3.4904828	6.443222	5.100846	-63.22127	-3.4903803	0.9894737	92500	4573.268189907074
37	-19.669474	-19.669474	-10.368421	-3.4099946	6.255788	6.2114205	-64.89386	-3.4098518	0.99473685	95000	4696.662100315094
38	-19.542105	-19.542105	-10.305263	-3.3385096	6.0989795	6.443162	-61.7039	-3.3382933	0.97894734	97500	4819.801512956619
39	-19.835789	-19.835789	-9.589474	-3.2810388	5.9674015	4.2227206	-65.58951	-3.2806787	0.99473685	100000	4942.616816282272
40	-19.371578	-19.371578	-10.547368	-3.2252252	5.8385334	7.3466597	-63.98554	-3.225102	0.9894737	102500	5065.035768032074
41	-19.26	-19.26	-9.994737	-3.1693907	5.7123876	4.386322	-61.17048	-3.1693265	0.99473685	105000	5187.02482676506
42	-19.49158	-19.49158	-10.026316	-3.111567	5.5913925	3.6432095	-63.677113	-3.1116304	0.99473685	107500	5308.529488563538
43	-18.371578	-18.371578	-10.294737	-3.063405	5.489795	6.0729833	-61.64768	-3.063484	0.99473685	110000	5430.582287788391
44	-18.718946	-18.718946	-10.252632	-3.0190313	5.402315	3.4283965	-60.052647	-3.019045	1.0	112500	5552.279105901718
45	-19.013683	-19.013683	-9.9	-2.9911044	5.330939	5.5410748	-63.78036	-2.9908495	1.0	115000	5674.851103067398
46	-18.545263	-18.545263	-9.815789	-2.9604864	5.2686543	5.1603193	-67.15885	-2.9603248	0.99473685	117500	5795.8854949474335
47	-18.642105	-18.642105	-10.089474	-2.9195971	5.183487	3.5737202	-63.55746	-2.9194858	1.0	120000	5917.440505743027
48	-18.518948	-18.518948	-10.668421	-2.8850439	5.12081	4.5566654	-61.46	-2.8851092	1.0	122500	6038.472473621368
49	-18.845263	-18.845263	-9.031579	-2.8648453	5.074081	4.3584304	-63.083435	-2.8647666	1.0	125000	6160.906314134598
50	-18.733685	-18.733685	-9.947369	-2.8403208	5.030238	3.6934032	-62.10889	-2.8401532	0.9894737	127500	6281.818233013153
