Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-48.0	-48.0	-50.0	-0.4499733	1.0022926	0.39588255	-7.81852	-0.44989818	0.0	2500	43.710854291915894
1	-46.68	-46.68	-45.0	-1.1909465	2.4428043	2.3171563	-15.500718	-1.190878	0.1	5000	86.59986329078674
2	-48.0	-48.0	-50.0	-1.8624752	3.7727087	0.5886401	-17.57411	-1.8622983	0.0	7500	129.85713863372803
3	-49.0	-49.0	-50.0	-2.3415408	4.7732244	1.8575191	-24.016022	-2.3413558	0.0	10000	173.03589296340942
4	-49.0	-49.0	-45.0	-2.7353556	5.5936723	1.0305648	-24.62143	-2.7352414	0.1	12500	216.76864552497864
5	-50.0	-50.0	-45.0	-3.0963402	6.328097	0.9854456	-30.562202	-3.0963259	0.1	15000	259.31352138519287
6	-46.86	-46.86	-50.0	-3.4342797	7.0126715	1.2238139	-34.575417	-3.4341261	0.0	17500	301.8341021537781
7	-48.42	-48.42	-45.0	-3.7123096	7.5746136	1.7526293	-32.062157	-3.7121806	0.1	20000	345.1316542625427
8	-49.0	-49.0	-50.0	-3.9268453	8.023117	1.1736639	-36.284122	-3.926732	0.0	22500	388.13356280326843
9	-49.0	-49.0	-50.0	-4.142356	8.444845	1.6513063	-37.072952	-4.1422486	0.0	25000	430.00282621383667
10	-46.0	-46.0	-45.0	-4.285343	8.743944	1.9972606	-34.941685	-4.285231	0.1	27500	472.20428013801575
11	-46.34	-46.34	-50.0	-4.3858347	8.982377	2.1641614	-46.424343	-4.385716	0.0	30000	515.3266909122467
12	-49.0	-49.0	-50.0	-4.544369	9.265257	1.6996886	-47.96671	-4.544022	0.0	32500	558.5939254760742
13	-47.7	-47.7	-50.0	-4.660476	9.502557	2.3024974	-53.237133	-4.660379	0.0	35000	601.3289632797241
14	-48.0	-48.0	-50.0	-4.7690973	9.729719	5.523094	-58.23869	-4.7689085	0.0	37500	644.1863379478455
15	-49.0	-49.0	-50.0	-4.9091225	9.964113	4.127729	-56.944454	-4.9089274	0.0	40000	687.054673910141
16	-46.16	-46.16	-50.0	-5.013051	10.153906	2.3243809	-55.185295	-5.0130973	0.0	42500	729.7788693904877
17	-50.0	-50.0	-50.0	-5.067532	10.301082	3.6003954	-53.448433	-5.0674095	0.0	45000	772.7730941772461
18	-49.0	-49.0	-50.0	-5.1681337	10.47015	4.984842	-57.791115	-5.168071	0.0	47500	816.4600465297699
19	-46.82	-46.82	-50.0	-5.2204013	10.582411	4.8281465	-69.10423	-5.220379	0.0	50000	859.7162411212921
20	-45.62	-45.62	-50.0	-5.3058305	10.722301	4.3066993	-56.29337	-5.3059015	0.0	52500	902.5951991081238
