Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.0	-49.0	-50.0	0.11169029	0.08821614	0.6682943	0.0016705291	0.11168946	0.0	2500	87.25728607177734
1	-48.0	-48.0	-45.0	0.36290994	0.10395446	0.8572873	0.10268949	0.36297384	0.1	5000	180.52160692214966
2	-47.6	-47.6	-50.0	0.51446396	0.12395827	1.1902969	0.22802256	0.5169102	0.0	7500	274.32571244239807
3	-50.0	-50.0	-45.0	0.5323199	0.13430695	1.184412	0.17508724	0.533166	0.1	10000	362.44835138320923
4	-50.0	-50.0	-50.0	0.54384303	0.13560596	1.2924652	0.14577454	0.5458527	0.0	12500	451.48816752433777
5	-49.0	-49.0	-50.0	0.5699188	0.14612141	1.9478838	0.2321456	0.56784445	0.0	15000	541.2077994346619
6	-49.0	-49.0	-45.0	0.572225	0.16337188	3.3723283	0.19845775	0.57057387	0.1	17500	629.6556248664856
7	-50.0	-50.0	-49.1	0.553337	0.14133152	1.3887702	0.22904558	0.55332214	0.0	20000	717.5301139354706
8	-44.8	-44.8	-50.0	0.5435502	0.16108134	2.1808963	0.18229851	0.55022204	0.0	22500	807.1780922412872
9	-49.0	-49.0	-50.0	0.5523325	0.17838372	2.7447193	0.22826982	0.55697864	0.0	25000	894.3644721508026
10	-47.0	-47.0	-50.0	0.54042494	0.16642141	3.1062925	0.21509983	0.544141	0.0	27500	977.0528953075409
11	-49.0	-49.0	-45.0	0.5533281	0.19356461	3.7452793	0.20898248	0.5553793	0.1	30000	1056.88277053833
12	-47.0	-47.0	-50.0	0.5388258	0.14217204	1.8001522	0.22089887	0.5386703	0.0	32500	1138.2127764225006
13	-48.0	-48.0	-40.0	0.5544734	0.19042082	3.6640823	0.2366298	0.5586438	0.2	35000	1220.2956988811493
14	-47.0	-47.0	-50.0	0.54800266	0.17502296	2.8525794	0.23477688	0.54764163	0.0	37500	1301.3384017944336
15	-48.46	-48.46	-45.0	0.5515875	0.1863217	3.6156347	0.20917393	0.5523356	0.1	40000	1383.440072774887
16	-47.0	-47.0	-50.0	0.5733422	0.20922802	4.1366706	0.24385591	0.572547	0.0	42500	1464.7312746047974
17	-48.92	-48.92	-50.0	0.58107996	0.1836137	4.033994	0.21341012	0.57405174	0.0	45000	1547.1594734191895
18	-48.0	-48.0	-50.0	0.56679857	0.16969287	4.127341	0.22463971	0.5622845	0.0	47500	1628.157547235489
19	-48.88	-48.88	-46.100002	0.56965625	0.1844794	3.6871161	0.25641543	0.5660714	0.1	50000	1708.7284393310547
20	-47.24	-47.24	-50.0	0.5837024	0.19487906	3.8171265	0.21128264	0.5747507	0.0	52500	1789.2837710380554
21	-48.44	-48.44	-50.0	0.58795434	0.18413796	3.4937649	0.26645455	0.58323944	0.0	55000	1870.2153367996216
22	-50.0	-50.0	-40.0	0.5804268	0.17560336	3.522726	0.2250368	0.57842934	0.2	57500	1951.0800375938416
23	-48.1	-48.1	-46.6	0.58723646	0.17457993	2.6428735	0.24268013	0.58573216	0.0	60000	2033.0410871505737
24	-47.86	-47.86	-50.0	0.5994417	0.20842431	4.519228	0.17987442	0.60018444	0.0	62500	2114.3627722263336
25	-49.82	-49.82	-45.0	0.59383136	0.20680758	3.4172206	0.27641207	0.58469456	0.1	65000	2195.0713353157043
26	-49.46	-49.46	-48.8	0.5866919	0.16912457	3.0813963	0.22959366	0.588197	0.0	67500	2274.7907593250275
27	-46.62	-46.62	-50.0	0.61222005	0.18636288	2.501896	0.26722366	0.6071327	0.0	70000	2352.6099791526794
28	-48.94	-48.94	-50.0	0.59486496	0.18480434	2.9309616	0.23000021	0.5908354	0.0	72500	2433.0019133090973
29	-47.66	-47.66	-50.0	0.60119563	0.17553267	2.9019804	0.25259322	0.59807324	0.0	75000	2513.3026003837585
30	-49.56	-49.56	-50.0	0.60012525	0.17602526	2.1326654	0.2173648	0.5984144	0.0	77500	2592.8026838302612
31	-50.0	-50.0	-45.0	0.6153477	0.19087061	2.9476655	0.25908244	0.6156799	0.1	80000	2670.802954673767
32	-49.08	-49.08	-46.399998	0.61621714	0.19669074	3.6563158	0.22178686	0.6128518	0.0	82500	2749.3804194927216
33	-46.08	-46.08	-46.8	0.6263983	0.18947056	2.582528	0.2539965	0.6228842	0.1	85000	2827.6083664894104
34	-47.4	-47.4	-50.0	0.6388126	0.19709869	3.183989	0.24038757	0.63823	0.0	87500	2905.4852006435394
35	-49.9	-49.9	-45.0	0.6594005	0.21588512	3.2777228	0.27349895	0.6572615	0.1	90000	2983.701573610306
36	-48.06	-48.06	-50.0	0.6548032	0.1979905	2.4949243	0.24470103	0.6535304	0.0	92500	3061.1930804252625
37	-48.76	-48.76	-41.5	0.6550994	0.19938742	2.7010832	0.26311123	0.65738064	0.1	95000	3138.2237963676453
38	-45.8	-45.8	-49.6	0.6618791	0.20426321	2.7086267	0.2606594	0.6661019	0.0	97500	3214.4425377845764
39	-49.24	-49.24	-40.0	0.6556369	0.20833023	3.193214	0.21379955	0.6626559	0.2	100000	3292.4246718883514
40	-48.96	-48.96	-50.0	0.6866069	0.2725083	5.0921807	0.25287676	0.6820145	0.0	102500	3371.9087760448456
