Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-50.0	-50.0	-50.0	0.116784595	0.09716639	1.3405031	0.0021039445	0.12188562	0.0	2500	65.48768019676208
1	-47.0	-47.0	-40.0	0.33259735	0.088388965	0.67244285	0.12323171	0.33974606	0.2	5000	155.94141960144043
2	-47.0	-47.0	-45.0	0.43734142	0.10146898	0.89911807	0.19503787	0.44071475	0.1	7500	244.68712496757507
3	-46.68	-46.68	-45.0	0.46498108	0.110231146	0.9988285	0.17871004	0.46805787	0.1	10000	334.84489941596985
4	-48.78	-48.78	-49.2	0.49586058	0.11843994	1.5826824	0.21042898	0.49577895	0.0	12500	421.3616256713867
5	-46.56	-46.56	-45.0	0.5031508	0.11594375	0.98944485	0.15543503	0.50478303	0.1	15000	509.11660504341125
6	-45.1	-45.1	-45.0	0.513662	0.119221084	1.1999371	0.22034901	0.5127588	0.1	17500	594.8185911178589
7	-47.0	-47.0	-45.0	0.49761024	0.115585834	1.0914916	0.19902888	0.494882	0.1	20000	678.9504852294922
8	-47.62	-47.62	-40.0	0.49210632	0.112129055	1.1211752	0.21838091	0.49172637	0.2	22500	766.1501576900482
9	-48.58	-48.58	-50.0	0.49717486	0.12015336	1.4444139	0.2314044	0.49595228	0.0	25000	852.8718116283417
10	-47.0	-47.0	-45.0	0.5095284	0.12519172	1.7790864	0.2296395	0.5036055	0.1	27500	938.3792355060577
11	-46.52	-46.52	-45.0	0.50251037	0.11858683	1.0665147	0.21602489	0.49867347	0.1	30000	1017.340035200119
12	-49.0	-49.0	-45.0	0.51015973	0.11943863	1.0871027	0.22055902	0.50436795	0.1	32500	1096.066180229187
13	-44.88	-44.88	-50.0	0.5309804	0.1297622	1.4876817	0.2088635	0.5326515	0.0	35000	1176.554445028305
14	-46.38	-46.38	-44.2	0.5452796	0.13101141	1.7848647	0.20168078	0.54116577	0.2	37500	1257.566288948059
15	-46.48	-46.48	-50.0	0.55028856	0.13779603	1.4021838	0.23572509	0.5538379	0.0	40000	1339.5748753547668
16	-48.0	-48.0	-45.0	0.5644882	0.14215285	1.457355	0.22937143	0.56754464	0.1	42500	1420.8652174472809
17	-43.08	-43.08	-50.0	0.5669545	0.14461417	1.7242336	0.24480623	0.56248766	0.0	45000	1501.062900543213
18	-47.32	-47.32	-45.0	0.5737201	0.15040585	1.6876416	0.2117508	0.57078886	0.1	47500	1581.3273413181305
19	-48.0	-48.0	-50.0	0.5685859	0.15063304	2.052474	0.24476628	0.5631106	0.0	50000	1661.5687441825867
20	-47.0	-47.0	-40.899998	0.5682407	0.15018468	2.179719	0.20922165	0.5654829	0.2	52500	1742.4681844711304
21	-49.28	-49.28	-50.0	0.57509434	0.15221588	1.7151163	0.20151654	0.5738421	0.0	55000	1820.6125600337982
22	-48.9	-48.9	-50.0	0.5940214	0.15783207	1.5058482	0.22819707	0.5895199	0.0	57500	1900.6607761383057
23	-46.22	-46.22	-50.0	0.59309524	0.18133554	2.591765	0.24569458	0.5867241	0.0	60000	1981.235190629959
24	-47.6	-47.6	-45.0	0.58976173	0.16409788	1.8408408	0.26592273	0.5854951	0.1	62500	2062.137754201889
25	-48.0	-48.0	-45.0	0.59500796	0.16801131	1.8922906	0.23167872	0.59025306	0.1	65000	2143.359219789505
26	-44.84	-44.84	-48.9	0.59919786	0.16464368	2.0149834	0.23946431	0.5956526	0.0	67500	2223.680695772171
27	-47.74	-47.74	-45.0	0.6086932	0.16669744	2.03238	0.23120576	0.60704255	0.1	70000	2302.015755176544
28	-45.0	-45.0	-43.5	0.61256176	0.16360815	1.5443964	0.2322548	0.61064345	0.2	72500	2380.495957136154
29	-48.78	-48.78	-48.5	0.6148529	0.16919719	2.2164354	0.24138224	0.6131433	0.0	75000	2459.1142835617065
30	-46.64	-46.64	-42.100002	0.6235683	0.1729286	2.1691613	0.24389045	0.6201729	0.2	77500	2537.5743827819824
31	-47.78	-47.78	-45.0	0.6206998	0.17936361	2.796453	0.24797508	0.61954546	0.1	80000	2615.071877717972
32	-43.74	-43.74	-46.6	0.6387816	0.2029204	3.3558006	0.26704878	0.63716745	0.1	82500	2695.505578994751
33	-44.0	-44.0	-50.0	0.6399127	0.22703046	5.306897	0.24789894	0.63741994	0.0	85000	2774.8767812252045
34	-47.48	-47.48	-40.5	0.6265934	0.18372701	2.202121	0.2490386	0.62623006	0.2	87500	2852.579456090927
35	-45.0	-45.0	-43.600002	0.631553	0.18040754	2.5126467	0.22999269	0.6342947	0.1	90000	2928.5730805397034
36	-47.9	-47.9	-45.0	0.6281549	0.18113431	2.060581	0.25707766	0.62824064	0.1	92500	3007.340119123459
37	-47.12	-47.12	-42.3	0.62465185	0.1805647	2.4864798	0.19398484	0.6265276	0.1	95000	3085.775509119034
38	-46.76	-46.76	-45.0	0.6308251	0.17429489	2.115726	0.23779356	0.6354532	0.1	97500	3164.174442052841
39	-47.0	-47.0	-45.0	0.62243944	0.17313574	2.1233695	0.2573477	0.6248472	0.1	100000	3241.973684310913
40	-46.04	-46.04	-35.399998	0.64114755	0.2001551	3.204115	0.2512769	0.64607704	0.3	102500	3321.557504415512
41	-47.3	-47.3	-40.0	0.6369406	0.1863633	2.3419666	0.24094553	0.63801414	0.2	105000	3401.6747610569
42	-47.7	-47.7	-31.1	0.63868564	0.19333479	2.6267283	0.20520194	0.64152503	0.4	107500	3481.5185120105743
43	-45.6	-45.6	-40.0	0.63873327	0.18153018	2.3644245	0.22478005	0.6453168	0.2	110000	3560.322613477707
44	-46.12	-46.12	-50.0	0.63987327	0.17843175	2.5237725	0.29144108	0.6448748	0.0	112500	3639.7066428661346
45	-48.64	-48.64	-44.899998	0.6354533	0.17269094	1.6597482	0.24331447	0.6421869	0.1	115000	3719.344147205353
46	-47.1	-47.1	-50.0	0.6393733	0.17548473	2.1756675	0.26447988	0.6363502	0.0	117500	3798.490257501602
