Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-44.0	-44.0	-50.0	-0.8780574	1.653575	1.2061776	-12.327685	-0.8780574	0.0	2500	20.903690814971924
1	-46.0	-46.0	-45.0	-1.6984165	3.6369896	0.4919389	-19.856672	-1.6984165	0.1	5000	47.3679883480072
2	-46.9	-46.9	-45.0	-2.5169518	5.668598	3.1860917	-164.95001	-2.5169518	0.1	7500	77.51839470863342
3	-46.0	-46.0	-50.0	-3.1610992	6.850628	1.0414062	-40.089645	-3.1610992	0.0	10000	108.5629894733429
4	-49.78	-49.78	-44.8	-3.9473248	8.446378	3.4229906	-65.38318	-3.9473248	0.1	12500	140.1675624847412
5	-49.56	-49.56	-50.0	-4.484057	9.513725	1.7857467	-51.45343	-4.484057	0.0	15000	171.17873358726501
6	-48.0	-48.0	-50.0	-4.9250407	10.462821	2.5829175	-52.484936	-4.9250407	0.0	17500	202.69329190254211
7	-49.0	-49.0	-50.0	-5.2666745	11.184803	6.8981543	-58.054	-5.2666745	0.0	20000	234.0493700504303
8	-48.0	-48.0	-45.0	-5.6128793	11.8581	4.513359	-51.11608	-5.6128793	0.1	22500	265.82881808280945
9	-48.0	-48.0	-45.0	-5.846883	12.422846	2.1015787	-54.289906	-5.846883	0.1	25000	296.9968283176422
10	-48.0	-48.0	-50.0	-6.071276	12.895969	2.7732713	-53.973	-6.071276	0.0	27500	328.1407263278961
11	-45.0	-45.0	-45.0	-6.2412143	13.238502	2.3527787	-49.12666	-6.2412143	0.1	30000	359.65736508369446
12	-49.0	-49.0	-50.0	-6.371904	13.528251	4.3404646	-51.831993	-6.371904	0.0	32500	390.36897373199463
13	-47.88	-47.88	-44.600002	-6.537432	13.838396	2.9127593	-52.81626	-6.537432	0.1	35000	421.5545241832733
14	-48.0	-48.0	-45.0	-6.666741	14.121968	5.994454	-56.4555	-6.666741	0.1	37500	453.2117464542389
15	-45.8	-45.8	-50.0	-6.8520823	14.406495	4.124368	-57.98964	-6.8520823	0.0	40000	484.05235147476196
16	-45.0	-45.0	-50.0	-6.8967705	14.546011	2.3697996	-56.083862	-6.8967705	0.0	42500	515.1791622638702
17	-47.0	-47.0	-45.0	-7.008464	14.718733	3.8904326	-62.60505	-7.008464	0.1	45000	545.6103827953339
18	-45.9	-45.9	-50.0	-6.9652767	14.7432785	2.3617396	-55.550888	-6.9652767	0.0	47500	575.1446225643158
19	-49.0	-49.0	-50.0	-7.050755	14.864514	2.949519	-54.899433	-7.050755	0.0	50000	605.099170923233
20	-48.0	-48.0	-50.0	-7.1145234	14.962903	2.9757135	-55.512154	-7.1145234	0.0	52500	635.0865788459778
21	-46.0	-46.0	-50.0	-7.2095137	15.065093	2.9254463	-54.182354	-7.2095137	0.0	55000	665.2262127399445
22	-49.0	-49.0	-30.0	-7.187884	15.070173	2.76693	-53.15382	-7.187884	0.4	57500	695.5081467628479
23	-46.96	-46.96	-50.0	-7.2578545	15.166657	2.665362	-54.924976	-7.2578545	0.0	60000	726.5412828922272
24	-42.54	-42.54	-45.0	-7.287164	15.24062	6.157473	-54.766537	-7.287164	0.1	62500	756.9334733486176
25	-48.92	-48.92	-50.0	-7.2994723	15.26077	3.3772886	-54.93397	-7.2994723	0.0	65000	787.7009496688843
26	-48.86	-48.86	-50.0	-7.3582	15.3008585	2.362779	-59.165253	-7.3582	0.0	67500	818.419615983963
27	-47.86	-47.86	-45.0	-7.291452	15.237229	2.8032641	-55.66808	-7.291452	0.1	70000	849.2316725254059
28	-46.06	-46.06	-35.0	-7.2857594	15.229105	3.2773468	-57.057285	-7.2857594	0.3	72500	879.861615896225
29	-48.7	-48.7	-50.0	-7.22092	15.1293745	2.886454	-56.157875	-7.22092	0.0	75000	910.4051277637482
30	-48.9	-48.9	-45.0	-7.16221	15.039159	2.3583157	-54.28682	-7.16221	0.1	77500	940.3431222438812
31	-49.0	-49.0	-45.0	-7.1889496	15.016606	2.544046	-54.8331	-7.1889496	0.1	80000	970.4716398715973
32	-48.0	-48.0	-45.0	-7.1567163	14.940809	3.793139	-54.762653	-7.1567163	0.1	82500	1000.799652338028
33	-48.0	-48.0	-50.0	-7.156514	14.924443	3.0715766	-55.1357	-7.156514	0.0	85000	1031.0769379138947
34	-45.0	-45.0	-49.6	-7.1349897	14.889796	2.6814392	-54.705967	-7.1349897	0.0	87500	1062.5899064540863
35	-47.0	-47.0	-50.0	-7.1732707	14.907092	2.8548331	-54.90727	-7.1732707	0.0	90000	1092.7512974739075
36	-47.0	-47.0	-40.0	-7.1417646	14.891809	4.460481	-52.914185	-7.1417646	0.2	92500	1123.4867408275604
37	-47.0	-47.0	-50.0	-7.211846	15.003955	4.5420284	-55.888496	-7.211846	0.0	95000	1154.6690151691437
38	-46.92	-46.92	-50.0	-7.2830005	15.159475	5.033502	-53.612514	-7.2830005	0.0	97500	1185.2466785907745
39	-49.82	-49.82	-40.0	-7.319791	15.229593	5.039482	-58.296143	-7.319791	0.2	100000	1216.1128678321838
40	-47.0	-47.0	-50.0	-7.3704047	15.28866	3.9327397	-58.62613	-7.3704047	0.0	102500	1246.6731514930725
41	-47.76	-47.76	-45.0	-7.390796	15.317229	5.051487	-59.720734	-7.390796	0.1	105000	1277.4766991138458
