Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.88	-49.88	-50.0	-1.1289535	2.2599657	2.021598	-16.999313	-1.129231	0.0	2500	35.742361545562744
1	-50.0	-50.0	-50.0	-2.5823133	4.9382067	0.73325616	-23.675314	-2.5822644	0.0	5000	72.37385177612305
2	-50.0	-50.0	-50.0	-3.647806	7.0885477	1.1109902	-32.646717	-3.6479733	0.0	7500	108.55115962028503
3	-50.0	-50.0	-50.0	-4.619153	9.0639925	2.4731634	-35.810783	-4.6191187	0.0	10000	144.2874596118927
4	-50.0	-50.0	-50.0	-5.5107765	10.857814	1.8702996	-55.225616	-5.510829	0.0	12500	179.51356315612793
5	-50.0	-50.0	-45.0	-6.2486587	12.266034	1.500681	-53.86491	-6.248694	0.1	15000	215.1440191268921
6	-50.0	-50.0	-50.0	-6.815209	13.33981	1.2574524	-57.52055	-6.815055	0.0	17500	250.60196995735168
7	-49.0	-49.0	-50.0	-7.2909093	14.180045	2.4371407	-54.963837	-7.2908907	0.0	20000	287.5307033061981
8	-50.0	-50.0	-50.0	-7.7042117	14.917016	2.0035112	-56.557465	-7.704224	0.0	22500	325.76873779296875
9	-50.0	-50.0	-49.8	-8.023979	15.53584	11.115692	-65.94978	-8.024116	0.0	25000	364.0702781677246
10	-49.88	-49.88	-50.0	-8.362222	15.985562	2.6379588	-63.58888	-8.362371	0.0	27500	401.1492748260498
11	-50.0	-50.0	-50.0	-8.368399	16.133995	10.422012	-65.40168	-8.368884	0.0	30000	438.6131172180176
12	-50.0	-50.0	-50.0	-8.531946	16.337942	4.3631244	-55.61598	-8.531875	0.0	32500	474.993057012558
13	-49.94	-49.94	-50.0	-8.642263	16.4946	2.5022612	-75.79328	-8.642242	0.0	35000	511.2079653739929
14	-49.72	-49.72	-49.7	-8.790361	16.628023	10.245413	-66.1486	-8.790364	0.0	37500	547.6631252765656
15	-49.84	-49.84	-50.0	-8.881087	16.679424	3.2284238	-63.166992	-8.881192	0.0	40000	583.9389038085938
16	-50.0	-50.0	-48.9	-9.030957	16.79721	3.3730674	-57.809143	-9.030812	0.1	42500	618.9184222221375
17	-49.8	-49.8	-48.2	-9.156027	16.845966	2.8016741	-77.716	-9.156009	0.1	45000	655.8631978034973
18	-49.72	-49.72	-47.6	-9.245822	16.861755	14.292099	-64.83007	-9.245713	0.1	47500	692.3184232711792
19	-50.0	-50.0	-44.7	-9.324206	16.873922	2.5019634	-64.244736	-9.323895	0.1	50000	728.4194703102112
20	-49.82	-49.82	-50.0	-9.456456	16.949146	3.725442	-57.925186	-9.455871	0.0	52500	764.9558460712433
21	-49.82	-49.82	-50.0	-9.550095	17.014027	4.095628	-60.222496	-9.550535	0.0	55000	800.9504020214081
22	-49.96	-49.96	-47.8	-9.697427	17.097761	7.15357	-87.728226	-9.697842	0.1	57500	837.2306621074677
23	-49.94	-49.94	-49.8	-9.794263	17.142237	2.852143	-70.69455	-9.7950735	0.0	60000	873.315220117569
24	-49.76	-49.76	-49.9	-9.868701	17.191622	4.023034	-58.47783	-9.868935	0.0	62500	910.2570600509644
25	-49.64	-49.64	-49.6	-9.972979	17.233583	3.9674752	-57.919228	-9.973567	0.0	65000	947.058111667633
26	-48.96	-48.96	-49.5	-10.143713	17.340279	6.7350388	-82.6006	-10.144007	0.0	67500	983.3869490623474
27	-48.92	-48.92	-50.0	-10.2312975	17.359846	3.587067	-65.13629	-10.232654	0.0	70000	1020.1305840015411
28	-49.38	-49.38	-49.0	-10.38039	17.40829	4.019928	-57.33632	-10.381018	0.0	72500	1057.121017217636
29	-49.78	-49.78	-50.0	-10.419499	17.411861	6.1977844	-62.378746	-10.420211	0.0	75000	1093.6003453731537
30	-48.4	-48.4	-49.7	-10.487653	17.421581	5.334309	-63.128323	-10.488531	0.0	77500	1130.0903987884521
31	-49.72	-49.72	-49.6	-10.586458	17.472479	5.778054	-67.00868	-10.586873	0.0	80000	1167.481374502182
32	-49.68	-49.68	-50.0	-10.600648	17.470602	5.506156	-74.53552	-10.601522	0.0	82500	1203.9639031887054
33	-49.92	-49.92	-48.2	-10.670135	17.469553	8.140706	-64.306046	-10.670442	0.0	85000	1240.467270374298
34	-49.9	-49.9	-49.7	-10.757578	17.503105	8.424026	-62.747562	-10.757744	0.0	87500	1276.943823814392
35	-49.8	-49.8	-49.1	-10.824612	17.511961	6.160688	-60.483536	-10.825127	0.0	90000	1313.39954829216
36	-49.92	-49.92	-50.0	-10.855175	17.519772	7.315298	-68.258255	-10.855322	0.0	92500	1349.2876415252686
37	-49.2	-49.2	-49.6	-10.9394	17.530739	6.689575	-62.775898	-10.939571	0.0	95000	1386.2185513973236
38	-49.4	-49.4	-48.3	-10.984751	17.566607	8.282528	-63.880424	-10.985491	0.1	97500	1421.7399349212646
39	-49.8	-49.8	-50.0	-11.11757	17.64167	6.336753	-58.94006	-11.118425	0.0	100000	1456.8364486694336
40	-49.08	-49.08	-47.0	-11.1533985	17.64985	9.213796	-72.03659	-11.154475	0.0	102500	1493.2452428340912
