Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.0	-49.0	-50.0	-0.97175765	2.0312912	1.6345233	-11.912144	-0.97175765	0.0	2500	29.270182609558105
1	-50.0	-50.0	-50.0	-2.1942115	4.4495907	0.58895063	-20.615614	-2.1942115	0.0	5000	59.06514239311218
2	-50.0	-50.0	-50.0	-3.1326044	6.35961	0.8957279	-35.63276	-3.1326044	0.0	7500	88.58409094810486
3	-50.0	-50.0	-50.0	-3.9968135	8.015834	1.2607789	-46.293903	-3.9968135	0.0	10000	118.80737638473511
4	-49.84	-49.84	-50.0	-4.745015	9.437877	1.4010206	-52.670994	-4.745015	0.0	12500	148.94116830825806
5	-49.46	-49.46	-45.0	-5.188006	10.4269495	1.4060745	-54.51976	-5.188006	0.1	15000	179.68754768371582
6	-50.0	-50.0	-50.0	-5.657621	11.323749	1.8708687	-53.511845	-5.657621	0.0	17500	209.62752866744995
7	-49.0	-49.0	-49.9	-6.043339	12.064385	1.754804	-56.464104	-6.043339	0.0	20000	240.3327968120575
8	-49.88	-49.88	-50.0	-6.308356	12.55635	2.4927537	-52.863693	-6.308356	0.0	22500	270.9522159099579
9	-49.96	-49.96	-50.0	-6.459632	12.835338	3.013725	-57.24917	-6.459632	0.0	25000	301.36466097831726
10	-49.74	-49.74	-49.7	-6.6278496	12.969388	2.827451	-54.204967	-6.6278496	0.0	27500	331.9663772583008
11	-49.3	-49.3	-50.0	-6.5565524	12.860412	3.372211	-55.135544	-6.5565524	0.0	30000	363.1019763946533
12	-49.96	-49.96	-50.0	-6.6721306	12.951845	2.9860516	-58.664516	-6.6721306	0.0	32500	393.8540041446686
13	-49.9	-49.9	-50.0	-6.7335186	13.00379	2.4253566	-53.252743	-6.7335186	0.0	35000	424.5406665802002
14	-49.42	-49.42	-50.0	-6.780057	13.045727	3.0943947	-52.103916	-6.780057	0.0	37500	454.35982513427734
15	-49.54	-49.54	-50.0	-6.838355	13.055691	9.759666	-53.013863	-6.838355	0.0	40000	483.4832684993744
16	-49.94	-49.94	-49.2	-6.9340916	13.174978	4.480335	-62.16962	-6.9340916	0.0	42500	514.4690346717834
17	-49.84	-49.84	-50.0	-7.04762	13.264078	4.0399694	-57.857437	-7.04762	0.0	45000	545.0424978733063
18	-49.9	-49.9	-50.0	-7.1047883	13.276107	4.777722	-54.061054	-7.1047883	0.0	47500	575.3507213592529
19	-49.72	-49.72	-45.0	-7.1495233	13.2706585	3.6462705	-56.900887	-7.1495233	0.1	50000	606.1499335765839
20	-49.86	-49.86	-50.0	-7.2372055	13.325536	4.6203084	-52.546925	-7.2372055	0.0	52500	636.5736811161041
21	-49.76	-49.76	-50.0	-7.2569475	13.288414	3.624383	-53.77094	-7.2569475	0.0	55000	667.4151329994202
22	-49.44	-49.44	-50.0	-7.2988453	13.240852	4.52384	-52.937656	-7.2988453	0.0	57500	698.1165812015533
23	-50.0	-50.0	-50.0	-7.3397026	13.25977	3.7973938	-53.395424	-7.3397026	0.0	60000	728.1720447540283
24	-49.52	-49.52	-50.0	-7.3535504	13.262157	4.4837384	-55.31501	-7.3535504	0.0	62500	759.4320690631866
25	-49.08	-49.08	-50.0	-7.355326	13.18268	3.618405	-55.608173	-7.355326	0.0	65000	789.8926637172699
26	-49.56	-49.56	-49.8	-7.3868947	13.145417	4.259195	-61.729534	-7.3868947	0.0	67500	820.6446831226349
27	-48.44	-48.44	-50.0	-7.377868	13.087915	4.5526733	-56.15692	-7.377868	0.0	70000	851.2126433849335
28	-49.52	-49.52	-47.5	-7.452245	13.078655	5.02277	-54.93829	-7.452245	0.1	72500	881.8921008110046
29	-48.9	-48.9	-49.4	-7.4479275	13.054704	8.501791	-57.48769	-7.4479275	0.1	75000	912.628613948822
30	-49.74	-49.74	-50.0	-7.4612117	13.008623	4.404318	-56.921993	-7.4612117	0.0	77500	943.3207378387451
31	-49.6	-49.6	-49.1	-7.5036826	12.958977	4.7283745	-56.825157	-7.5036826	0.0	80000	972.9124176502228
32	-49.58	-49.58	-45.0	-7.4750857	12.84925	5.9462175	-53.871796	-7.4750857	0.2	82500	1003.7542517185211
33	-49.82	-49.82	-45.2	-7.5167284	12.846898	4.947159	-55.890057	-7.5167284	0.1	85000	1033.6393921375275
34	-49.72	-49.72	-50.0	-7.5461736	12.837826	5.4147587	-55.21776	-7.5461736	0.0	87500	1064.4186387062073
35	-49.54	-49.54	-50.0	-7.6233187	12.929508	5.1140585	-57.484333	-7.6233187	0.0	90000	1095.094407081604
36	-49.18	-49.18	-47.4	-7.6266813	12.982863	6.120942	-56.502575	-7.6266813	0.1	92500	1125.3640706539154
37	-49.38	-49.38	-49.3	-7.682338	13.050847	4.1284986	-56.411236	-7.682338	0.0	95000	1155.9295058250427
38	-49.88	-49.88	-49.3	-7.732853	13.119701	4.940139	-56.356464	-7.732853	0.0	97500	1186.5793039798737
39	-49.46	-49.46	-50.0	-7.783396	13.12837	5.847948	-62.454926	-7.783396	0.0	100000	1216.826756477356
40	-48.72	-48.72	-46.399998	-7.8019705	13.113467	3.8887484	-56.404636	-7.8019705	0.1	102500	1247.1981961727142
41	-48.98	-48.98	-49.4	-7.837075	13.141867	4.3629284	-62.9896	-7.837075	0.0	105000	1277.345668554306
42	-49.1	-49.1	-48.7	-7.8990893	13.190897	3.8069477	-56.502594	-7.8990893	0.0	107500	1308.020404100418
43	-49.68	-49.68	-49.7	-7.9297447	13.217386	4.7557445	-58.343132	-7.9297447	0.0	110000	1338.3792233467102
44	-49.46	-49.46	-50.0	-8.036508	13.300842	4.665407	-57.793407	-8.036508	0.0	112500	1369.3426797389984
45	-47.96	-47.96	-47.2	-8.03132	13.260858	4.7545605	-59.617393	-8.03132	0.1	115000	1399.9122142791748
46	-47.5	-47.5	-47.7	-8.01927	13.165901	3.442339	-61.646446	-8.01927	0.0	117500	1430.1835565567017
47	-48.28	-48.28	-48.1	-8.089867	13.19481	5.228871	-58.429157	-8.089867	0.0	120000	1458.6953809261322
48	-49.92	-49.92	-48.4	-8.059942	13.127633	4.8874683	-57.40627	-8.059942	0.1	122500	1489.157900094986
49	-49.32	-49.32	-48.7	-8.198945	13.2327	5.3008246	-64.04009	-8.198945	0.1	125000	1519.680876493454
50	-48.76	-48.76	-46.8	-8.202278	13.198314	4.451574	-57.581184	-8.202278	0.0	127500	1549.9759092330933
51	-48.3	-48.3	-49.6	-8.175611	13.185083	5.2748623	-57.218597	-8.175611	0.0	130000	1580.7313809394836
