Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpRealRet	StdEpRealRet	MaxEpRealRet	MinEpRealRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TotalEnvInteracts	TotalTime
920	1.072509	1.3850204	4.9603434	0.12413186	1.072509	1.3850204	4.9603434	0.12413186	1.0440788	0.53732705	2.0333395	0.29871097	184199	2117.654983520508
940	0.83389723	0.90977484	3.6091604	0.092207484	0.83389723	0.90977484	3.6091604	0.092207484	0.17817234	0.046270188	0.25210857	0.10281551	188199	2163.1476624011993
960	0.89580125	0.62392277	1.9736438	0.11817023	0.89580125	0.62392277	1.9736438	0.11817023	0.9606838	0.79606014	2.4614973	0.08151657	192199	2208.7357153892517
980	0.92780626	1.0702647	4.284483	0.068503015	0.92780626	1.0702647	4.284483	0.068503015	0.5998071	0.5722804	1.8101232	0.04157786	196199	2254.3644759655
1000	0.95519763	1.1020148	3.7674773	0.059191763	0.95519763	1.1020148	3.7674773	0.059191763	1.1734306	1.1001966	3.0416439	0.06625208	200199	2300.214362859726
1020	0.9467939	0.9877349	4.250943	0.047065776	0.9467939	0.9877349	4.250943	0.047065776	0.4469467	0.45092866	1.3658274	0.05573301	204199	2346.296993970871
1040	0.7731044	0.70126736	2.6426165	0.1348498	0.7731044	0.70126736	2.6426165	0.1348498	0.4424677	0.3929825	1.2762609	0.079059005	208199	2392.11723446846
1060	0.50604856	0.5229304	2.1857345	0.09874186	0.50604856	0.5229304	2.1857345	0.09874186	1.6346611	1.2875884	3.4706702	0.25347823	212199	2438.018469810486
1080	0.97395897	1.0914828	4.3292522	0.113239154	0.97395897	1.0914828	4.3292522	0.113239154	1.5719725	1.5038849	4.7735596	0.063176565	216199	2484.0124394893646
1100	0.79084647	0.65915287	2.3146827	0.11134344	0.79084647	0.65915287	2.3146827	0.11134344	0.9620649	1.4436815	4.1207404	0.08163192	220199	2529.901226758957
1120	0.94605625	0.9844563	3.6049688	0.1488778	0.94605625	0.9844563	3.6049688	0.1488778	1.1368064	0.9853238	2.7805371	0.08993822	224199	2575.563652038574
1140	0.6956297	0.7066515	3.3383503	0.15070297	0.6956297	0.7066515	3.3383503	0.15070297	0.7721214	0.55832225	1.9080821	0.1609443	228199	2621.5430500507355
1160	0.83781976	0.72852784	2.49963	0.13854028	0.83781976	0.72852784	2.49963	0.13854028	0.7030666	0.7855177	2.3961377	0.08179166	232199	2667.2101352214813
1180	1.2329742	1.3011926	4.5774984	0.09377268	1.2329742	1.3011926	4.5774984	0.09377268	0.4118996	0.33969572	1.0807319	0.044827506	236199	2713.1210601329803
1200	0.6507967	0.9241803	4.5169234	0.041212708	0.6507967	0.9241803	4.5169234	0.041212708	0.15989392	0.11968023	0.404457	0.041920602	240199	2758.964521408081
1220	1.2018902	1.0858808	3.6794415	0.06623451	1.2018902	1.0858808	3.6794415	0.06623451	0.102563106	0.051968154	0.17629424	0.041677665	244199	2804.5652050971985
1240	1.0620438	1.0424552	3.7056105	0.08182797	1.0620438	1.0424552	3.7056105	0.08182797	0.396629	0.33362108	1.1008267	0.12345172	248199	2849.841091632843
1260	1.079497	0.9119152	3.166802	0.098071836	1.079497	0.9119152	3.166802	0.098071836	1.1480874	0.6643245	1.7989564	0.2183898	252199	2895.5196585655212
1280	0.86080474	0.66452175	2.5727413	0.08856326	0.86080474	0.66452175	2.5727413	0.08856326	0.48526165	0.36899683	1.2575067	0.12870847	256199	2941.447907447815
1300	0.43926167	0.5400438	2.614923	0.032015316	0.43926167	0.5400438	2.614923	0.032015316	1.0395957	1.3200632	3.9239168	0.22170438	260199	2987.4729261398315
1320	0.81344354	0.9931689	4.117399	0.067219086	0.81344354	0.9931689	4.117399	0.067219086	1.2853994	0.7526142	2.793194	0.2923408	264199	3033.6700189113617
1340	0.8091017	0.76058084	2.7719445	0.09107365	0.8091017	0.76058084	2.7719445	0.09107365	0.83085567	1.0895156	3.1904194	0.08460348	268199	3079.829008579254
1360	0.6981398	1.0405914	4.750539	0.06274748	0.6981398	1.0405914	4.750539	0.06274748	0.90718895	0.52743655	1.7702549	0.094464675	272199	3126.0388107299805
1380	0.49189672	0.34091932	1.5838982	0.11862695	0.49189672	0.34091932	1.5838982	0.11862695	1.0059327	1.1225173	3.3794918	0.03476697	276199	3172.01757645607
1400	0.793975	0.64262426	2.717258	0.14452116	0.793975	0.64262426	2.717258	0.14452116	0.6447194	0.6723668	2.068974	0.08202876	280199	3217.866078853607
1420	0.8474879	0.86960435	3.3459477	0.067252	0.8474879	0.86960435	3.3459477	0.067252	0.63650686	0.5212646	1.7072378	0.17547311	284199	3263.816956281662
1440	0.69766575	0.72668195	2.415907	0.06515462	0.69766575	0.72668195	2.415907	0.06515462	1.0040197	0.924983	2.916878	0.04189641	288199	3309.77965426445
1460	0.7015329	0.80178005	3.5627623	0.07083635	0.7015329	0.80178005	3.5627623	0.07083635	0.3441427	0.24093644	0.82945436	0.05074875	292199	3355.320086956024
1480	1.0309378	0.83874875	3.2248983	0.16430645	1.0309378	0.83874875	3.2248983	0.16430645	0.5566414	0.26975253	0.81969273	0.073654786	296199	3401.421728372574
1500	0.70475686	0.6931299	2.6162632	0.071442395	0.70475686	0.6931299	2.6162632	0.071442395	0.34018108	0.27642724	0.8726705	0.0440827	300199	3447.4438796043396
1520	1.1813699	1.0727965	4.1372976	0.089286566	1.1813699	1.0727965	4.1372976	0.089286566	0.4734013	0.4890649	1.5354077	0.09427396	304199	3493.1483952999115
1540	0.7287227	0.7255707	2.414118	0.045658253	0.7287227	0.7255707	2.414118	0.045658253	1.512884	1.2268971	3.533655	0.08743765	308199	3539.0377838611603
1560	0.9623472	0.77726406	2.4924598	0.06592711	0.9623472	0.77726406	2.4924598	0.06592711	0.7964234	0.414778	1.2489209	0.09283816	312199	3585.429050922394
1580	0.61320716	0.8923259	4.1181517	0.07363388	0.61320716	0.8923259	4.1181517	0.07363388	0.55476254	0.7516239	2.1993058	0.06854966	316199	3631.3391909599304
1600	1.0847832	1.1556532	4.407477	0.09690537	1.0847832	1.1556532	4.407477	0.09690537	0.38312066	0.32648385	1.0785626	0.051869072	320199	3677.45622587204
1620	0.6457317	0.643665	2.3504217	0.069752604	0.6457317	0.643665	2.3504217	0.069752604	0.73534584	0.6463291	1.6468415	0.11835099	324199	3723.244505405426
1640	0.79237336	0.814197	3.6457326	0.116516806	0.79237336	0.814197	3.6457326	0.116516806	1.5028528	1.5724282	3.717772	0.07318442	328199	3769.238837957382
1660	0.93075067	1.0866272	4.675395	0.13072549	0.93075067	1.0866272	4.675395	0.13072549	0.5129232	0.4136284	1.3793365	0.17224537	332199	3815.2320742607117
1680	0.76360905	0.88751554	3.5097988	0.09936987	0.76360905	0.88751554	3.5097988	0.09936987	0.2248071	0.060254212	0.3233849	0.11677372	336199	3861.4032270908356
1700	1.1810412	1.1118466	4.3851833	0.19782306	1.1810412	1.1118466	4.3851833	0.19782306	1.0853359	0.7035572	2.0346394	0.14522882	340199	3907.468692779541
1720	0.9198538	1.280719	4.8959723	0.06371111	0.9198538	1.280719	4.8959723	0.06371111	0.32457706	0.1299392	0.562678	0.12592125	344199	3953.096077442169
1740	1.3089608	1.3372595	4.906605	0.11947265	1.3089608	1.3372595	4.906605	0.11947265	0.40682077	0.18170132	0.69653046	0.14509256	348199	3998.894095182419
1760	0.9077059	1.1687714	3.8605318	0.060406588	0.9077059	1.1687714	3.8605318	0.060406588	1.037058	0.88677585	2.8775842	0.10516998	352199	4044.6293411254883
1780	0.7925595	0.76895374	2.4164236	0.07710281	0.7925595	0.76895374	2.4164236	0.07710281	0.6765316	0.81872886	2.412397	0.03810005	356199	4090.2870478630066
1800	1.2046111	1.4262006	4.8332815	0.060625747	1.2046111	1.4262006	4.8332815	0.060625747	0.32424608	0.21628135	0.6772092	0.05891689	360199	4136.058851003647
1820	0.57773113	0.65402335	2.6528525	0.06504654	0.57773113	0.65402335	2.6528525	0.06504654	0.38175943	0.21846974	0.7484014	0.1373215	364199	4182.5209975242615
1840	0.8162635	0.8939036	3.494168	0.09201033	0.8162635	0.8939036	3.494168	0.09201033	0.6529488	0.7534787	2.2730842	0.05844983	368199	4229.653387784958
1860	1.0612385	1.0496591	3.356572	0.07378734	1.0612385	1.0496591	3.356572	0.07378734	0.549081	0.4969512	1.5369157	0.030903222	372199	4276.549369812012
1880	0.62712955	0.58884406	2.297786	0.1003567	0.62712955	0.58884406	2.297786	0.1003567	0.3313214	0.25723717	0.81072974	0.085785896	376199	4323.485280275345
1900	0.8207013	1.1485482	5.0107293	0.1204237	0.8207013	1.1485482	5.0107293	0.1204237	1.0162011	0.6544477	2.0457137	0.07361678	380199	4370.404953956604
1920	0.7938761	0.5840754	2.4517262	0.10295136	0.7938761	0.5840754	2.4517262	0.10295136	0.47385338	0.44142562	1.2810397	0.07198422	384199	4417.843904495239
1940	1.0184658	0.9356202	3.9810684	0.14950892	1.0184658	0.9356202	3.9810684	0.14950892	0.48581985	0.46986997	1.4782494	0.068991415	388199	4465.161119699478
1960	0.46130386	0.4466303	1.6703843	0.055016436	0.46130386	0.4466303	1.6703843	0.055016436	1.2024795	1.4533558	4.3608165	0.12456051	392199	4512.128286600113
1980	0.95957756	0.8985379	2.8162658	0.14679584	0.95957756	0.8985379	2.8162658	0.14679584	0.7419758	0.87771964	2.6457083	0.1407233	396199	4558.826544523239
2000	0.86184275	0.9802116	3.5999253	0.08982875	0.86184275	0.9802116	3.5999253	0.08982875	1.0606704	0.69504267	2.4433362	0.12857582	400199	4605.720032453537
2020	0.9645631	1.1012849	4.8799934	0.07576251	0.9645631	1.1012849	4.8799934	0.07576251	0.4132733	0.28878766	0.7905454	0.03755069	404199	4652.922832965851
2040	0.9050344	0.891656	2.9971218	0.11612468	0.9050344	0.891656	2.9971218	0.11612468	0.13437824	0.07391078	0.27291024	0.04094314	408199	4699.62270283699
2060	1.1146117	1.330319	5.514576	0.11373863	1.1146117	1.330319	5.514576	0.11373863	1.4327555	1.5166475	4.2125316	0.088572726	412199	4746.52606344223
2080	1.1332558	1.196354	5.5409126	0.04818131	1.1332558	1.196354	5.5409126	0.04818131	0.5413937	0.38748106	1.2043068	0.12531242	416199	4793.0350522994995
2100	0.8626035	0.84112567	3.4013903	0.11635215	0.8626035	0.84112567	3.4013903	0.11635215	0.117663	0.056701735	0.23377334	0.056283843	420199	4839.880487442017
2120	1.0570693	1.1494522	4.1102004	0.06448955	1.0570693	1.1494522	4.1102004	0.06448955	1.1499556	0.7938761	2.1557527	0.13843325	424199	4886.150314331055
2140	1.0265881	1.1694334	3.6249897	0.06335272	1.0265881	1.1694334	3.6249897	0.06335272	0.76821405	0.61622363	2.0780563	0.14614289	428199	4932.4749212265015
2160	1.2806077	1.2437571	4.6046014	0.10438808	1.2806077	1.2437571	4.6046014	0.10438808	1.5253468	0.639797	2.0345097	0.13965781	432199	4978.8692944049835
2180	1.0129142	1.3476701	5.350769	0.036170866	1.0129142	1.3476701	5.350769	0.036170866	0.431666	0.36697772	1.1278534	0.036614105	436199	5024.943772792816
2200	0.9138176	0.7616459	2.601616	0.16512491	0.9138176	0.7616459	2.601616	0.16512491	1.1590966	0.467289	1.7947048	0.46920806	440199	5071.130231142044
2220	0.8922035	0.98517615	3.8032968	0.06686954	0.8922035	0.98517615	3.8032968	0.06686954	0.58928746	0.3120822	1.1004107	0.2405032	444199	5117.673626899719
2240	0.9972125	1.1052929	3.9834867	0.14010103	0.9972125	1.1052929	3.9834867	0.14010103	0.7714943	0.46077976	1.4261883	0.115739405	448199	5163.8780817985535
2260	1.1707675	0.9944359	3.2609415	0.14895688	1.1707675	0.9944359	3.2609415	0.14895688	0.5362265	0.47862273	1.2987307	0.04239076	452199	5210.102112770081
2280	0.43518028	0.53059685	2.0956478	0.056960635	0.43518028	0.53059685	2.0956478	0.056960635	0.43387127	0.30825388	0.8419709	0.08797955	456199	5256.531083345413
2300	1.0182043	1.1437244	4.9797044	0.06741212	1.0182043	1.1437244	4.9797044	0.06741212	0.53429395	0.42982653	1.1293032	0.0783622	460199	5302.612596035004
2320	1.2615701	1.0782017	4.033286	0.15158968	1.2615701	1.0782017	4.033286	0.15158968	0.8927619	0.51605576	1.9864604	0.4414446	464199	5348.693526983261
2340	0.73375726	1.0610853	4.7699604	0.12777804	0.73375726	1.0610853	4.7699604	0.12777804	0.8435566	0.84614325	2.5589716	0.07648411	468199	5394.573835134506
2360	0.93344814	0.78035927	2.9496825	0.113490544	0.93344814	0.78035927	2.9496825	0.113490544	0.4026529	0.41152745	1.2920705	0.08701588	472199	5440.913302659988
2380	0.6755599	0.6548402	2.9975085	0.11830153	0.6755599	0.6548402	2.9975085	0.11830153	0.2621508	0.1523861	0.5249781	0.024640158	476199	5487.42874288559
2400	0.9904617	0.97285223	3.546451	0.05944458	0.9904617	0.97285223	3.546451	0.05944458	0.25033948	0.24483964	0.7758838	0.051779337	480199	5534.093834877014
2420	0.74242526	0.6883443	2.5878556	0.11350703	0.74242526	0.6883443	2.5878556	0.11350703	0.64671	0.43360868	1.2755785	0.20694965	484199	5580.305491924286
2440	0.90278995	1.0055494	3.528976	0.0652344	0.90278995	1.0055494	3.528976	0.0652344	0.2719635	0.20042627	0.6098058	0.06079456	488199	5626.231589078903
2460	1.0114815	0.92981666	3.23802	0.081990354	1.0114815	0.92981666	3.23802	0.081990354	0.2509546	0.15227121	0.5359155	0.06782967	492199	5672.438142538071
2480	0.85255826	0.750416	2.5477488	0.1479662	0.85255826	0.750416	2.5477488	0.1479662	0.919228	0.34692818	1.3863771	0.24760622	496199	5718.668692111969
2500	1.3198314	1.5095624	5.235414	0.121930495	1.3198314	1.5095624	5.235414	0.121930495	0.329797	0.16003217	0.6449149	0.1814499	500199	5764.744142770767
2520	0.72189724	0.53400815	2.07805	0.090730235	0.72189724	0.53400815	2.07805	0.090730235	0.60458845	0.4185733	1.3203822	0.20872524	504199	5811.022253036499
2540	0.7630166	0.7606396	3.469567	0.1061279	0.7630166	0.7606396	3.469567	0.1061279	0.9501645	0.76081216	2.3330712	0.06803716	508199	5857.239283800125
2560	0.8360162	0.7737413	2.919987	0.06459478	0.8360162	0.7737413	2.919987	0.06459478	0.19995482	0.105582125	0.36950442	0.05152881	512199	5903.174531459808
2580	0.70671177	0.75076884	2.9536898	0.083547145	0.70671177	0.75076884	2.9536898	0.083547145	0.98257285	0.630296	1.8054668	0.14484939	516199	5949.526222229004
2600	0.8084012	0.8689586	3.4335742	0.067229755	0.8084012	0.8689586	3.4335742	0.067229755	1.0047444	0.89437455	2.424142	0.05263001	520199	5995.637270450592
2620	0.9513794	0.7150637	2.5841792	0.06869916	0.9513794	0.7150637	2.5841792	0.06869916	0.25203097	0.18810736	0.6251263	0.039949052	524199	6041.861032485962
2640	1.0191934	0.9590487	3.1869397	0.1139456	1.0191934	0.9590487	3.1869397	0.1139456	0.9140722	1.0207777	3.0920475	0.14296322	528199	6087.961512088776
2660	0.9182385	0.72834355	2.9682567	0.170943	0.9182385	0.72834355	2.9682567	0.170943	0.13960375	0.09089917	0.31261325	0.044136666	532199	6134.069020748138
2680	0.9540825	1.0355612	3.2480707	0.041220192	0.9540825	1.0355612	3.2480707	0.041220192	0.7204047	0.69482857	2.11802	0.0818175	536199	6180.792850971222
2700	0.89963895	1.0630233	4.262899	0.08355459	0.89963895	1.0630233	4.262899	0.08355459	0.6623705	0.32980692	1.3144648	0.22877999	540199	6227.317353963852
2720	0.838549	0.9174178	3.5315902	0.073445596	0.838549	0.9174178	3.5315902	0.073445596	0.52857643	0.44147745	1.1912277	0.11933394	544199	6273.665333271027
2740	1.0265577	0.87521464	3.0357199	0.13929881	1.0265577	0.87521464	3.0357199	0.13929881	0.6035461	0.41512248	1.2056267	0.2118355	548199	6320.011892080307
2760	0.8582632	0.89934427	3.6656637	0.037321728	0.8582632	0.89934427	3.6656637	0.037321728	1.0595418	1.304342	3.8529253	0.14816597	552199	6366.411400794983
2780	1.4305291	1.2354498	4.6070733	0.07650403	1.4305291	1.2354498	4.6070733	0.07650403	0.5956214	0.52122533	1.5555333	0.14118236	556199	6412.619555711746
2800	1.1712426	0.8022554	3.0208306	0.1266032	1.1712426	0.8022554	3.0208306	0.1266032	0.4939085	0.4656213	1.471151	0.05716071	560199	6458.883261442184
2820	0.8037537	0.86446273	3.4104984	0.053153347	0.8037537	0.86446273	3.4104984	0.053153347	0.33131263	0.24701723	0.81638384	0.099457756	564199	6505.143461942673
2840	0.9669631	0.8507088	3.5117998	0.11632319	0.9669631	0.8507088	3.5117998	0.11632319	0.54473835	0.34573302	1.173844	0.11797235	568199	6551.551590681076
2860	1.0758611	0.99185205	3.4726899	0.10408984	1.0758611	0.99185205	3.4726899	0.10408984	0.48871788	0.30228588	1.0484177	0.07256367	572199	6597.79870724678
2880	0.7814247	0.9147233	3.3459296	0.09735923	0.7814247	0.9147233	3.3459296	0.09735923	0.3083239	0.32180622	1.0013969	0.032533217	576199	6643.929899692535
2900	1.1968095	1.0728449	4.722615	0.16211642	1.1968095	1.0728449	4.722615	0.16211642	0.5199638	0.32828596	1.1495463	0.15271954	580199	6689.861929178238
2920	0.89783734	0.7419485	2.3902223	0.15513475	0.89783734	0.7419485	2.3902223	0.15513475	0.32770765	0.24206346	0.69033265	0.072938554	584199	6736.0756413936615
2940	1.1308392	1.310177	5.6821423	0.093989044	1.1308392	1.310177	5.6821423	0.093989044	0.5330158	0.43957722	1.4752842	0.19402742	588199	6782.373293876648
2960	0.99014884	1.1644852	4.9651923	0.08338093	0.99014884	1.1644852	4.9651923	0.08338093	1.1173795	1.1973593	3.5861404	0.0814389	592199	6828.9918820858
2980	0.9216958	0.93511754	4.4675856	0.23957242	0.9216958	0.93511754	4.4675856	0.23957242	1.2434446	0.6280247	2.2891357	0.14689894	596199	6876.2436509132385
3000	1.2084081	1.2404265	4.543537	0.14657913	1.2084081	1.2404265	4.543537	0.14657913	0.5192173	0.33977157	1.1879411	0.069805354	600199	6922.636819124222
3020	0.75873035	0.97503203	3.800849	0.07255323	0.75873035	0.97503203	3.800849	0.07255323	0.33551264	0.240141	0.78362304	0.093784094	604199	6969.006127119064
3040	0.87172616	0.87502223	3.292054	0.11285693	0.87172616	0.87502223	3.292054	0.11285693	0.88026094	0.7279192	2.4105985	0.1489645	608199	7015.329956293106
3060	0.7725339	1.0760275	4.513102	0.08357057	0.7725339	1.0760275	4.513102	0.08357057	1.4374796	0.93983364	2.9458458	0.104034014	612199	7061.565813541412
3080	0.97721374	1.0543303	4.544468	0.095760375	0.97721374	1.0543303	4.544468	0.095760375	0.73321646	0.41717312	1.6370895	0.39327598	616199	7108.010054111481
3100	0.9054265	0.88378865	3.2375565	0.18796696	0.9054265	0.88378865	3.2375565	0.18796696	1.2041011	1.5141624	4.476935	0.090971075	620199	7154.168213367462
3120	0.7610304	0.5923052	2.1065488	0.13526577	0.7610304	0.5923052	2.1065488	0.13526577	0.9010455	0.60088974	2.143886	0.24761832	624199	7200.562001466751
3140	0.87138444	0.7382269	2.8048828	0.180131	0.87138444	0.7382269	2.8048828	0.180131	0.47629216	0.6711908	1.9463753	0.087129615	628199	7247.182702541351
3160	0.9832342	1.0400816	4.3056707	0.083784744	0.9832342	1.0400816	4.3056707	0.083784744	0.56526667	0.31716618	1.1603411	0.22680144	632199	7293.5950248241425
3180	0.7250564	0.71373105	2.70312	0.04904574	0.7250564	0.71373105	2.70312	0.04904574	0.86728716	0.4931682	1.6814228	0.36197415	636199	7339.91743516922
3200	0.87141114	0.9391096	3.5769663	0.1241297	0.87141114	0.9391096	3.5769663	0.1241297	0.8258633	0.8067543	2.3582964	0.06982683	640199	7386.148606061935
3220	1.0442712	1.1324849	4.04688	0.038368877	1.0442712	1.1324849	4.04688	0.038368877	0.34128532	0.25502196	0.8860386	0.11562889	644199	7432.823731184006
3240	1.0310233	1.1197133	4.21289	0.054724727	1.0310233	1.1197133	4.21289	0.054724727	1.2522126	1.3355521	3.5698738	0.031768903	648199	7479.176658630371
