Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-50.0	-50.0	-40.0	-1.232651	2.3544574	1.1075078	-15.625587	-1.2328377	0.2	2500	83.1280837059021
1	-49.0	-49.0	-50.0	-2.8036666	5.4830894	0.6889432	-62.499275	-2.8024578	0.0	5000	161.97736167907715
2	-50.0	-50.0	-50.0	-3.9331882	7.6383877	0.9317352	-48.40428	-3.9332423	0.0	7500	240.87217116355896
3	-50.0	-50.0	-50.0	-5.0254407	9.692579	0.89272845	-53.67258	-5.0258346	0.0	10000	315.88867568969727
4	-49.28	-49.28	-49.8	-5.952035	11.363443	1.0047852	-57.69635	-5.95269	0.0	12500	392.48450326919556
5	-49.94	-49.94	-50.0	-6.6165895	12.564985	3.2761388	-56.06751	-6.61705	0.0	15000	467.1207067966461
6	-49.98	-49.98	-50.0	-7.0583053	13.33117	1.2724085	-56.965305	-7.059237	0.0	17500	541.8316931724548
7	-49.32	-49.32	-50.0	-7.222263	13.6650305	1.1417282	-56.222313	-7.222441	0.0	20000	619.176543712616
8	-49.8	-49.8	-50.0	-7.499081	14.133621	1.5222151	-57.362953	-7.4994493	0.0	22500	694.5814971923828
9	-49.32	-49.32	-46.5	-7.711003	14.583313	1.9985089	-64.5209	-7.7120714	0.1	25000	771.2426900863647
10	-49.96	-49.96	-50.0	-7.9301662	14.940939	2.0628448	-58.749046	-7.9292126	0.0	27500	847.0718941688538
11	-49.96	-49.96	-49.1	-8.225255	15.464251	4.390275	-59.83922	-8.224926	0.0	30000	920.9483072757721
12	-49.94	-49.94	-49.4	-8.466011	15.8532915	3.258157	-61.491055	-8.465683	0.0	32500	997.5980248451233
13	-49.82	-49.82	-50.0	-8.71499	16.204325	2.1555283	-67.482574	-8.714608	0.0	35000	1071.4331665039062
14	-49.72	-49.72	-50.0	-8.825934	16.378614	5.844555	-62.866325	-8.826864	0.0	37500	1148.433952331543
15	-49.76	-49.76	-50.0	-9.108133	16.722618	2.2425032	-59.76561	-9.10823	0.0	40000	1224.5931141376495
16	-49.38	-49.38	-49.6	-9.292703	16.987825	2.5863237	-63.866703	-9.291735	0.0	42500	1297.550529241562
17	-49.82	-49.82	-50.0	-9.434769	17.18816	3.5218744	-58.592537	-9.434636	0.0	45000	1373.3518512248993
