Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-44.0	-44.0	-50.0	-1.40558	2.922186	1.6859235	-19.838697	nan	0.0	2500	43.48192882537842
1	-46.0	-46.0	-45.0	-2.863081	6.4139824	0.9859552	-39.161793	nan	0.1	5000	105.64374494552612
2	-46.0	-46.0	-45.0	-3.63738	8.096228	5.0495796	-180.16429	nan	0.1	7500	171.91236662864685
3	-45.76	-45.76	-50.0	-4.517951	9.988184	1.8376074	-52.918865	nan	0.0	10000	237.6820387840271
4	-48.1	-48.1	-40.0	-5.213065	11.393035	1.6961068	-55.27216	nan	0.2	12500	301.9480299949646
5	-48.0	-48.0	-50.0	-5.608071	12.24117	3.3217182	-55.92965	nan	0.0	15000	366.7549133300781
6	-48.0	-48.0	-50.0	-5.699382	12.576299	2.3930666	-56.89154	nan	0.0	17500	431.27467370033264
7	-49.0	-49.0	-50.0	-5.5804267	12.444202	3.5740921	-63.990887	nan	0.0	20000	494.1109540462494
8	-48.0	-48.0	-45.0	-5.892092	12.823564	3.003269	-58.46547	nan	0.1	22500	554.9765348434448
9	-48.0	-48.0	-45.0	-6.009165	13.086732	3.0387645	-57.07686	nan	0.1	25000	616.5763823986053
10	-48.74	-48.74	-50.0	-6.2248564	13.482967	2.8102887	-55.780838	nan	0.0	27500	678.3211133480072
11	-45.94	-45.94	-45.0	-6.320334	13.678791	4.90599	-54.148438	nan	0.1	30000	740.9679398536682
12	-49.0	-49.0	-50.0	-5.828758	12.801921	2.6001992	-53.92677	nan	0.0	32500	804.3505234718323
13	-47.0	-47.0	-44.399998	-6.157311	13.276653	2.8855531	-56.120888	nan	0.1	35000	867.06946849823
14	-48.86	-48.86	-45.0	-6.3007603	13.524089	2.517556	-53.592285	nan	0.1	37500	929.5918409824371
15	-45.0	-45.0	-50.0	-6.436071	13.698729	3.1483276	-55.836018	nan	0.0	40000	992.068514585495
16	-45.7	-45.7	-50.0	-6.173483	13.238198	4.8388023	-55.010197	nan	0.0	42500	1055.525398015976
17	-47.0	-47.0	-45.0	-6.2997518	13.4641485	3.4785945	-58.02082	nan	0.1	45000	1118.0239961147308
18	-45.86	-45.86	-50.0	-6.35708	13.655896	4.1711545	-58.0616	nan	0.0	47500	1181.6219589710236
19	-49.0	-49.0	-50.0	-6.3856854	13.681797	3.0636175	-54.463326	nan	0.0	50000	1245.2163379192352
20	-48.0	-48.0	-50.0	-6.452176	13.7557	3.0026033	-54.553528	nan	0.0	52500	1306.997100353241
21	-46.0	-46.0	-50.0	-6.505776	13.76403	5.3430324	-56.162277	nan	0.0	55000	1369.6515185832977
22	-49.84	-49.84	-34.7	-6.5922093	13.977179	3.237649	-59.12585	nan	0.2	57500	1432.2306025028229
23	-47.54	-47.54	-50.0	-6.7674823	14.326167	4.1651797	-61.515457	nan	0.0	60000	1494.0956270694733
24	-43.76	-43.76	-45.0	-6.8767333	14.5494175	3.012886	-54.47401	nan	0.1	62500	1556.2784669399261
25	-48.0	-48.0	-50.0	-6.793694	14.398483	14.227773	-60.60604	nan	0.0	65000	1619.7768905162811
26	-47.74	-47.74	-50.0	-6.843222	14.426671	4.9965854	-60.231934	nan	0.0	67500	1682.6505980491638
27	-46.4	-46.4	-45.0	-6.8520107	14.517789	2.633685	-57.59085	nan	0.1	70000	1746.1755254268646
28	-46.06	-46.06	-35.0	-6.805924	14.472193	4.1191416	-55.57325	nan	0.3	72500	1808.293987751007
29	-47.0	-47.0	-50.0	-6.705489	14.267279	3.986747	-60.347294	nan	0.0	75000	1870.3048141002655
30	-48.0	-48.0	-45.0	-6.3178883	13.50086	3.780181	-57.7848	nan	0.1	77500	1932.2319626808167
31	-49.0	-49.0	-45.0	-6.0243464	12.80273	4.19453	-59.85119	nan	0.1	80000	1996.0612306594849
32	-48.0	-48.0	-45.0	-6.0782924	12.738104	5.1547637	-60.205177	nan	0.1	82500	2059.684440135956
33	-48.0	-48.0	-50.0	-6.251607	13.088082	6.944298	-60.76109	nan	0.0	85000	2121.753071308136
34	-45.0	-45.0	-45.0	-6.3388004	13.278685	6.47781	-60.98577	nan	0.1	87500	2183.5350229740143
35	-48.22	-48.22	-50.0	-6.389276	13.315126	3.4676535	-57.98507	nan	0.0	90000	2246.340226173401
36	-46.7	-46.7	-40.0	-6.2425475	13.022835	5.9192753	-56.372463	nan	0.2	92500	2309.784151315689
37	-47.0	-47.0	-50.0	-6.352521	13.187493	2.8319633	-55.369366	nan	0.0	95000	2373.106698989868
38	-45.98	-45.98	-49.6	-6.547079	13.600962	4.016173	-54.7591	nan	0.1	97500	2435.027088880539
39	-48.84	-48.84	-40.0	-6.7136908	13.989607	3.3258824	-63.807568	nan	0.2	100000	2498.1837797164917
40	-47.0	-47.0	-50.0	-6.497802	13.603196	2.8807082	-56.13019	nan	0.0	102500	2559.389225244522
41	-45.36	-45.36	-45.0	-6.035064	12.722846	3.8344884	-55.9935	nan	0.1	105000	2622.9750723838806
42	-48.0	-48.0	-40.0	-5.661094	11.991547	4.696869	-63.402775	nan	0.2	107500	2685.8831474781036
43	-47.76	-47.76	-50.0	-5.4984565	11.686116	6.2040696	-55.448685	nan	0.0	110000	2748.7383604049683
44	-48.0	-48.0	-40.0	-5.6140604	11.917457	4.176308	-60.50074	nan	0.2	112500	2811.6500561237335
45	-47.0	-47.0	-45.0	-5.825084	12.228384	2.8045979	-55.72669	nan	0.1	115000	2874.134429693222
46	-44.06	-44.06	-45.0	-5.9915543	12.516802	3.8568537	-58.288994	nan	0.1	117500	2936.4057099819183
47	-47.54	-47.54	-45.0	-6.2419467	12.962867	2.713644	-56.183594	nan	0.1	120000	2998.1822974681854
48	-44.64	-44.64	-50.0	-6.4662766	13.471013	4.488619	-54.66258	nan	0.0	122500	3060.0930247306824
49	-48.18	-48.18	-45.2	-6.4783406	13.546251	4.4860015	-54.993492	nan	0.1	125000	3120.987411737442
50	-47.0	-47.0	-50.0	-6.0336304	12.85359	3.5182874	-53.911427	nan	0.0	127500	3182.766460418701
51	-45.0	-45.0	-50.0	-5.7655835	12.283478	2.532153	-64.63749	nan	0.0	130000	3244.1903812885284
52	-48.0	-48.0	-40.0	-5.806734	12.183281	2.772682	-56.13691	nan	0.2	132500	3307.091567516327
53	-47.0	-47.0	-45.0	-5.9121895	12.314829	2.8161511	-56.869137	nan	0.1	135000	3367.6174919605255
54	-46.72	-46.72	-42.2	-6.0409236	12.576928	3.7763317	-63.191216	nan	0.2	137500	3428.5330686569214
55	-45.0	-45.0	-40.0	-5.990309	12.513181	6.379966	-57.454967	nan	0.2	140000	3489.3251707553864
56	-43.14	-43.14	-50.0	-5.9155107	12.427246	10.734263	-58.13816	nan	0.0	142500	3549.981664657593
57	-41.32	-41.32	-50.0	-5.9814715	12.549543	2.411692	-60.21682	nan	0.0	145000	3611.448408603668
58	-45.84	-45.84	-50.0	-5.9902234	12.594239	3.2521303	-61.332363	nan	0.0	147500	3672.3128402233124
59	-45.88	-45.88	-45.0	-6.052886	12.709247	2.7547483	-62.015247	nan	0.1	150000	3733.7081463336945
60	-46.68	-46.68	-50.0	-5.6849084	12.066871	3.741371	-57.40721	nan	0.0	152500	3796.877542257309
61	-45.78	-45.78	-40.0	-5.092304	10.956545	3.185788	-60.016266	nan	0.2	155000	3858.5031373500824
62	-47.0	-47.0	-45.0	-5.196251	11.072544	3.9058838	-58.350586	nan	0.1	157500	3919.9665234088898
63	-45.96	-45.96	-50.0	-5.69167	11.91558	2.189868	-56.253143	nan	0.0	160000	3980.258912086487
64	-45.78	-45.78	-50.0	-6.05947	12.598341	2.1246428	-58.453564	nan	0.0	162500	4043.679671049118
65	-50.0	-50.0	-45.0	-6.270815	12.99242	2.1357412	-56.548843	nan	0.1	165000	4106.204750537872
66	-47.38	-47.38	-36.7	-6.4030633	13.255217	2.6343331	-57.116318	nan	0.3	167500	4169.175933122635
67	-47.88	-47.88	-50.0	-6.467843	13.297192	2.3660269	-54.66377	nan	0.0	170000	4232.152578115463
68	-39.84	-39.84	-47.4	-6.089802	12.5564785	3.02064	-59.48919	nan	0.1	172500	4294.352889299393
69	-45.96	-45.96	-49.8	-5.920679	12.194745	2.9814062	-60.532207	nan	0.0	175000	4357.222196340561
70	-45.0	-45.0	-45.0	-5.6822414	11.698405	6.1307387	-55.833416	nan	0.1	177500	4419.257979393005
71	-44.0	-44.0	-45.0	-5.720968	11.749299	2.2020845	-58.541744	nan	0.1	180000	4481.882352352142
72	-49.44	-49.44	-40.0	-5.8693852	12.098	2.9448233	-56.93074	nan	0.2	182500	4544.180045604706
73	-49.92	-49.92	-40.0	-5.8520637	12.145966	3.6766982	-56.65854	nan	0.2	185000	4606.549377918243
