Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-50.0	-50.0	-40.0	-1.1977167	2.2286959	0.48294204	-15.205955	-1.197652	0.2	2500	34.86319184303284
1	-49.0	-49.0	-50.0	-2.6018398	5.1261997	0.6349125	-31.66852	-2.6018584	0.0	5000	70.30219531059265
2	-50.0	-50.0	-50.0	-3.847473	7.6491656	0.5386613	-33.473152	-3.847404	0.0	7500	105.16828179359436
3	-50.0	-50.0	-50.0	-4.9164977	9.692786	0.7647901	-37.358006	-4.916439	0.0	10000	140.57037663459778
4	-50.0	-50.0	-50.0	-5.924837	11.451111	1.1426828	-54.476814	-5.9247417	0.0	12500	174.97353267669678
5	-49.78	-49.78	-49.9	-6.6033087	12.739476	1.6361433	-59.25039	-6.603094	0.0	15000	210.19342875480652
6	-49.76	-49.76	-50.0	-7.056491	13.541555	1.411978	-55.35082	-7.056567	0.0	17500	244.77824640274048
7	-49.88	-49.88	-50.0	-7.4501066	14.062597	9.332821	-55.25007	-7.4503574	0.0	20000	280.03073287010193
8	-50.0	-50.0	-50.0	-7.6654663	14.360295	2.9018853	-55.79185	-7.6653323	0.0	22500	316.00378918647766
9	-49.66	-49.66	-50.0	-7.797324	14.665506	2.7214603	-55.45736	-7.7974286	0.0	25000	353.04435181617737
10	-49.88	-49.88	-50.0	-8.066149	15.115305	3.437042	-57.44403	-8.066608	0.0	27500	389.40594482421875
11	-49.96	-49.96	-50.0	-8.283686	15.469683	2.180985	-61.820335	-8.283766	0.0	30000	426.6045868396759
12	-50.0	-50.0	-50.0	-8.479126	15.766732	4.1431355	-59.206593	-8.479401	0.0	32500	463.8132472038269
13	-49.84	-49.84	-50.0	-8.75203	16.135458	7.559869	-58.183067	-8.752117	0.0	35000	500.2644953727722
14	-49.92	-49.92	-50.0	-8.962622	16.448574	9.647455	-56.93211	-8.962666	0.0	37500	537.6455407142639
15	-49.3	-49.3	-49.8	-9.225054	16.833336	6.1920485	-57.4295	-9.224995	0.0	40000	574.7953419685364
16	-49.84	-49.84	-49.8	-9.47085	17.125753	4.519775	-62.80808	-9.470562	0.0	42500	612.3537821769714
17	-49.94	-49.94	-50.0	-9.787511	17.421144	3.2129707	-58.851707	-9.78734	0.0	45000	649.7798993587494
18	-49.86	-49.86	-48.3	-9.876415	17.504204	3.7248302	-59.040432	-9.875991	0.0	47500	687.7542674541473
19	-48.54	-48.54	-50.0	-10.040259	17.595913	4.5647545	-59.796913	-10.040331	0.0	50000	724.9400079250336
20	-49.74	-49.74	-49.7	-10.175586	17.692753	7.765697	-69.34418	-10.174739	0.0	52500	762.6131720542908
21	-48.24	-48.24	-49.7	-10.295542	17.66801	4.3115706	-61.89531	-10.2954645	0.0	55000	800.7764785289764
22	-49.9	-49.9	-49.7	-10.259229	17.54103	4.508545	-65.46022	-10.259877	0.0	57500	838.5506806373596
23	-49.66	-49.66	-42.8	-10.336103	17.505606	5.2968426	-62.299717	-10.335838	0.2	60000	876.1275837421417
24	-49.62	-49.62	-50.0	-10.432715	17.542862	11.732979	-62.886333	-10.432664	0.0	62500	913.0000162124634
25	-49.9	-49.9	-46.5	-10.462623	17.54053	5.831377	-58.798107	-10.462678	0.1	65000	950.9140005111694
26	-49.98	-49.98	-49.8	-10.555941	17.607079	5.3731494	-65.51597	-10.555689	0.0	67500	989.1287894248962
27	-49.28	-49.28	-50.0	-10.4488	17.503338	5.4874616	-64.12066	-10.448502	0.0	70000	1026.9228212833405
28	-48.54	-48.54	-49.5	-10.507255	17.477873	4.48333	-61.19844	-10.506759	0.0	72500	1065.1799764633179
29	-49.86	-49.86	-50.0	-10.590671	17.490541	6.925872	-69.9836	-10.590711	0.0	75000	1102.2948577404022
30	-49.48	-49.48	-50.0	-10.701085	17.526659	4.349679	-62.11816	-10.700536	0.0	77500	1139.813482761383
31	-49.94	-49.94	-50.0	-10.809214	17.575907	6.255385	-62.27832	-10.808531	0.0	80000	1176.951289653778
32	-49.74	-49.74	-49.9	-10.867162	17.587194	7.2847204	-60.782738	-10.867532	0.0	82500	1214.2400286197662
33	-49.36	-49.36	-49.4	-10.893323	17.584333	7.2397194	-66.36465	-10.893241	0.0	85000	1251.9761312007904
34	-49.6	-49.6	-48.1	-10.958818	17.572905	4.251272	-58.98659	-10.958951	0.1	87500	1289.7984020709991
35	-49.7	-49.7	-49.8	-11.058341	17.574331	6.278089	-60.487865	-11.058228	0.0	90000	1327.1734812259674
36	-48.84	-48.84	-50.0	-11.124217	17.597555	5.839251	-59.58662	-11.124636	0.0	92500	1364.5309782028198
37	-48.62	-48.62	-47.6	-11.196514	17.632286	6.919068	-61.67054	-11.1962185	0.0	95000	1402.1826479434967
38	-48.64	-48.64	-44.8	-11.214788	17.636028	5.326601	-59.189766	-11.215311	0.1	97500	1439.8935549259186
39	-49.3	-49.3	-48.6	-11.271135	17.625113	5.0606456	-67.37025	-11.270826	0.0	100000	1477.3400464057922
40	-49.14	-49.14	-49.5	-11.310917	17.654488	7.7741337	-61.752834	-11.311129	0.0	102500	1515.0019681453705
41	-48.26	-48.26	-49.2	-11.365605	17.645803	4.3631153	-59.794014	-11.364946	0.0	105000	1553.0309870243073
42	-48.16	-48.16	-48.3	-11.354019	17.589832	7.66415	-61.494843	-11.353593	0.1	107500	1590.234256029129
43	-49.78	-49.78	-49.0	-11.3493	17.56313	7.595785	-59.873787	-11.348912	0.0	110000	1628.143393278122
44	-49.24	-49.24	-49.5	-11.373943	17.52912	7.610052	-62.683334	-11.373734	0.0	112500	1665.9874835014343
45	-47.2	-47.2	-49.6	-11.415317	17.50574	8.042222	-60.032295	-11.415308	0.0	115000	1703.8072428703308
46	-48.34	-48.34	-49.4	-11.410795	17.513327	9.320525	-61.062283	-11.41019	0.0	117500	1741.4382376670837
47	-49.64	-49.64	-48.0	-11.491722	17.53624	6.1939664	-61.420834	-11.49121	0.1	120000	1779.3232719898224
48	-48.78	-48.78	-49.4	-11.47754	17.481356	10.264284	-62.883602	-11.47661	0.0	122500	1816.901540517807
49	-49.08	-49.08	-48.1	-11.59445	17.513464	8.874541	-62.57018	-11.593925	0.0	125000	1854.5176856517792
50	-47.86	-47.86	-48.0	-11.575478	17.477465	6.181424	-64.200096	-11.575476	0.0	127500	1892.9245343208313
51	-49.52	-49.52	-49.9	-11.574979	17.392754	8.404073	-60.997566	-11.575184	0.0	130000	1930.9926631450653
52	-49.12	-49.12	-50.0	-11.629548	17.367903	6.6699862	-60.286716	-11.628779	0.0	132500	1967.7829320430756
53	-48.36	-48.36	-46.9	-11.664669	17.400047	5.7939672	-62.678562	-11.664497	0.2	135000	2003.998729467392
54	-48.78	-48.78	-46.0	-11.685961	17.38107	7.3935685	-62.54603	-11.686274	0.2	137500	2040.0194861888885
55	-48.74	-48.74	-48.9	-11.757952	17.367352	5.2286396	-61.933735	-11.757929	0.0	140000	2077.242437362671
56	-47.82	-47.82	-47.6	-11.705833	17.312193	9.660034	-60.67308	-11.705566	0.1	142500	2115.391823530197
57	-48.46	-48.46	-45.5	-11.710457	17.248064	9.081943	-62.091106	-11.710597	0.1	145000	2152.487048625946
58	-47.88	-47.88	-49.7	-11.760639	17.25417	8.377688	-63.223087	-11.760261	0.0	147500	2190.121118545532
59	-48.32	-48.32	-45.899998	-11.746071	17.214235	6.2999263	-64.19335	-11.74591	0.1	150000	2226.9917283058167
60	-48.94	-48.94	-50.0	-11.803963	17.220953	7.4517155	-64.12103	-11.804263	0.0	152500	2264.180225133896
61	-49.14	-49.14	-45.100002	-11.85451	17.231882	6.229749	-62.909584	-11.853696	0.1	155000	2301.750543117523
62	-49.0	-49.0	-49.7	-11.781163	17.115147	5.7291822	-62.40727	-11.781155	0.0	157500	2339.1950488090515
63	-48.1	-48.1	-49.1	-11.757422	17.045547	6.6548386	-63.782604	-11.75757	0.0	160000	2376.819472551346
64	-48.74	-48.74	-45.5	-11.83321	17.055006	5.645928	-64.79573	-11.832924	0.1	162500	2414.3862586021423
65	-48.66	-48.66	-45.399998	-11.828588	17.04668	5.1389112	-64.81738	-11.828765	0.0	165000	2451.9516611099243
66	-48.68	-48.68	-45.100002	-11.843596	17.037727	11.766449	-64.53466	-11.843467	0.1	167500	2489.6208107471466
67	-48.56	-48.56	-46.9	-11.892216	17.075089	6.3778853	-63.91132	-11.892188	0.0	170000	2526.931347846985
68	-48.1	-48.1	-48.4	-11.821687	16.982908	8.411011	-61.97175	-11.820945	0.0	172500	2564.6592004299164
69	-48.1	-48.1	-48.8	-11.850622	16.94302	8.446459	-68.072426	-11.85056	0.0	175000	2601.3447601795197
70	-48.42	-48.42	-42.100002	-11.940231	17.000051	6.057522	-66.854805	-11.940331	0.3	177500	2638.2559037208557
71	-47.84	-47.84	-42.0	-11.962243	17.023151	8.855674	-62.761337	-11.96243	0.1	180000	2675.6239511966705
72	-49.4	-49.4	-47.6	-11.922971	16.94271	7.8241982	-65.03079	-11.922457	0.1	182500	2714.357399225235
73	-48.36	-48.36	-48.2	-11.955165	16.955475	7.671318	-63.64734	-11.955178	0.0	185000	2751.348608493805
74	-48.7	-48.7	-45.5	-12.002977	16.974234	7.037253	-61.913246	-12.002795	0.1	187500	2788.829841375351
75	-48.28	-48.28	-48.9	-12.0029335	16.961329	6.143962	-61.56853	-12.002402	0.0	190000	2826.5591728687286
76	-48.1	-48.1	-47.8	-11.942613	16.954805	16.946056	-64.941734	-11.942892	0.0	192500	2863.0680651664734
77	-48.98	-48.98	-47.8	-12.010425	16.967258	14.774487	-61.331852	-12.010319	0.1	195000	2899.8539769649506
78	-47.94	-47.94	-44.399998	-11.948799	16.906122	9.029459	-65.39171	-11.949217	0.2	197500	2936.3635866642
