Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-45.06	-45.06	-50.0	-0.45791325	0.9636424	0.8632642	-6.855662	-0.45795602	0.0	2500	39.004908084869385
1	-49.0	-49.0	-45.0	-1.080336	2.2436135	1.704923	-14.521877	-1.0802201	0.1	5000	83.13963675498962
2	-46.0	-46.0	-50.0	-1.6865017	3.504791	1.6961701	-26.19612	-1.6865855	0.0	7500	126.6667537689209
3	-45.66	-45.66	-50.0	-2.196272	4.5550823	3.6530802	-27.329231	-2.1961813	0.0	10000	170.38552856445312
4	-46.0	-46.0	-50.0	-2.6012564	5.417207	2.7547126	-33.431057	-2.6012542	0.0	12500	214.219633102417
5	-46.0	-46.0	-45.0	-2.9877498	6.2325287	2.892726	-46.850212	-2.9876955	0.1	15000	257.98282527923584
6	-48.06	-48.06	-45.0	-3.291098	6.8708663	2.420537	-55.965115	-3.2912273	0.1	17500	301.2783966064453
7	-48.0	-48.0	-45.0	-3.5594778	7.4246306	2.2136378	-61.71764	-3.5595129	0.1	20000	344.96271276474
8	-44.8	-44.8	-35.0	-3.7868848	7.9002886	2.4088678	-52.458344	-3.7870743	0.3	22500	387.7253394126892
9	-47.0	-47.0	-50.0	-3.9346907	8.255616	3.8195684	-52.362537	-3.9348674	0.0	25000	428.66108870506287
10	-48.0	-48.0	-40.0	-4.1319084	8.622699	1.6889882	-53.002132	-4.132007	0.2	27500	471.7575283050537
11	-47.14	-47.14	-50.0	-4.247231	8.9080305	2.3872929	-52.736313	-4.2472787	0.0	30000	515.2777736186981
12	-47.0	-47.0	-45.0	-4.3886695	9.182653	2.2920747	-47.99828	-4.388839	0.1	32500	559.1670198440552
13	-49.0	-49.0	-50.0	-4.464726	9.365163	1.8289411	-44.240273	-4.464836	0.0	35000	602.8265669345856
14	-47.0	-47.0	-50.0	-4.581141	9.586115	2.3975747	-45.999886	-4.5812	0.0	37500	647.1159155368805
15	-48.7	-48.7	-44.5	-4.6767106	9.769617	2.2051885	-46.81285	-4.676754	0.1	40000	690.8328607082367
16	-48.0	-48.0	-50.0	-4.7690067	9.942882	2.517345	-47.91728	-4.7690144	0.0	42500	734.4577224254608
17	-47.0	-47.0	-45.0	-4.862407	10.108359	2.5480301	-51.37903	-4.862285	0.1	45000	777.5826919078827
18	-46.0	-46.0	-45.0	-4.946643	10.273579	1.9679115	-58.18371	-4.9467053	0.1	47500	821.427606344223
19	-45.8	-45.8	-50.0	-4.99279	10.384909	4.6454663	-60.568214	-4.9928513	0.0	50000	864.8185951709747
20	-47.0	-47.0	-45.0	-5.033149	10.474413	4.115225	-55.593388	-5.032983	0.1	52500	907.8491296768188
21	-47.0	-47.0	-50.0	-5.078458	10.563336	3.017282	-52.150723	-5.078291	0.0	55000	951.9346721172333
22	-48.0	-48.0	-50.0	-5.129087	10.641673	2.949518	-54.513412	-5.1291394	0.0	57500	995.9402973651886
23	-46.0	-46.0	-45.0	-5.151638	10.691683	3.1162977	-50.851147	-5.151595	0.1	60000	1040.880470752716
24	-46.16	-46.16	-50.0	-5.151982	10.721297	7.511841	-56.577118	-5.152177	0.0	62500	1084.0632545948029
25	-49.0	-49.0	-50.0	-5.1697464	10.760746	2.8277073	-57.061375	-5.169778	0.0	65000	1127.8937938213348
26	-49.0	-49.0	-45.0	-5.21888	10.835841	3.50742	-55.835472	-5.2188773	0.1	67500	1171.947826385498
27	-48.08	-48.08	-50.0	-5.2678494	10.920561	2.5829961	-57.549824	-5.2679577	0.0	70000	1215.6353647708893
28	-47.0	-47.0	-50.0	-5.3450727	11.019713	2.1296043	-58.040005	-5.3449483	0.0	72500	1258.5073618888855
29	-49.0	-49.0	-50.0	-5.3398857	11.043684	2.5483353	-59.18532	-5.339866	0.0	75000	1301.9325680732727
30	-47.0	-47.0	-50.0	-5.342809	11.067634	2.630788	-55.04908	-5.342822	0.0	77500	1345.1313796043396
31	-45.8	-45.8	-50.0	-5.3898873	11.139925	2.8029637	-54.53509	-5.3901067	0.0	80000	1388.7539291381836
32	-45.62	-45.62	-50.0	-5.3904943	11.165614	2.950576	-56.85673	-5.390433	0.0	82500	1432.9930365085602
33	-49.0	-49.0	-45.0	-5.422676	11.209195	2.0339873	-57.68529	-5.422603	0.1	85000	1476.4925405979156
34	-45.36	-45.36	-45.0	-5.4410567	11.247737	2.930372	-57.667675	-5.4412284	0.1	87500	1520.3694078922272
35	-50.0	-50.0	-50.0	-5.474572	11.289073	5.4900904	-56.172497	-5.4744754	0.0	90000	1563.8933684825897
36	-49.0	-49.0	-50.0	-5.49045	11.32317	3.3353646	-63.998688	-5.4905386	0.0	92500	1607.5282385349274
37	-45.58	-45.58	-50.0	-5.484678	11.341641	2.4377542	-58.54615	-5.484825	0.0	95000	1650.6514744758606
38	-48.0	-48.0	-50.0	-5.4998875	11.3643465	2.815724	-58.238396	-5.49988	0.0	97500	1694.5581657886505
39	-46.0	-46.0	-50.0	-5.5561585	11.42252	3.527309	-66.790184	-5.556249	0.0	100000	1738.2088282108307
40	-42.36	-42.36	-50.0	-5.5207067	11.413545	3.9637814	-63.94463	-5.5208664	0.0	102500	1782.7280325889587
41	-48.0	-48.0	-50.0	-5.556722	11.46156	4.6633344	-55.799522	-5.556719	0.0	105000	1825.8290057182312
42	-49.24	-49.24	-50.0	-5.582578	11.517513	3.6577263	-53.590645	-5.582678	0.0	107500	1869.8489663600922
43	-46.0	-46.0	-45.0	-5.576189	11.53705	2.6838005	-59.311764	-5.576161	0.1	110000	1914.104168176651
44	-46.0	-46.0	-50.0	-5.6459255	11.604159	7.523106	-58.6101	-5.6461196	0.0	112500	1957.6697270870209
45	-49.0	-49.0	-45.0	-5.637036	11.606712	5.381135	-54.876217	-5.6372	0.1	115000	2002.157282590866
46	-45.62	-45.62	-40.0	-5.62105	11.60341	3.9510794	-55.291573	-5.620978	0.2	117500	2045.553522348404
47	-42.56	-42.56	-45.0	-5.640588	11.635071	5.544892	-57.2242	-5.6407657	0.1	120000	2090.378545999527
48	-47.1	-47.1	-50.0	-5.611427	11.61072	3.3945026	-55.33907	-5.6115546	0.0	122500	2133.6757979393005
49	-44.02	-44.02	-45.0	-5.667059	11.6588	3.0785644	-56.02545	-5.667047	0.1	125000	2176.938899040222
50	-43.64	-43.64	-50.0	-5.665427	11.67119	4.4185176	-57.616886	-5.6656485	0.0	127500	2220.5664188861847
51	-49.0	-49.0	-45.0	-5.651868	11.671093	3.1775088	-56.87919	-5.6520343	0.1	130000	2264.4731135368347
52	-45.44	-45.44	-45.0	-5.684581	11.704607	3.9376993	-58.845978	-5.6845613	0.1	132500	2308.2455155849457
53	-48.0	-48.0	-45.399998	-5.664296	11.697912	4.2196407	-55.815662	-5.6643944	0.1	135000	2352.2238068580627
54	-46.44	-46.44	-45.0	-5.6778045	11.710444	6.045934	-54.657837	-5.6779203	0.1	137500	2395.6518082618713
55	-46.0	-46.0	-50.0	-5.6974325	11.72996	3.079714	-53.58155	-5.697347	0.0	140000	2438.392663002014
56	-47.0	-47.0	-50.0	-5.6851273	11.7288265	6.0980124	-57.057697	-5.685512	0.0	142500	2482.225013256073
57	-47.0	-47.0	-45.0	-5.6756387	11.726962	3.2528806	-62.90296	-5.675769	0.1	145000	2525.9082639217377
58	-46.86	-46.86	-50.0	-5.6834283	11.731807	8.852898	-58.252617	-5.6831737	0.0	147500	2568.858785867691
59	-47.0	-47.0	-40.0	-5.682384	11.738115	6.7198615	-59.317078	-5.682378	0.2	150000	2611.771632909775
60	-47.16	-47.16	-50.0	-5.7046103	11.760551	3.645409	-55.673393	-5.704486	0.0	152500	2655.1095883846283
61	-47.58	-47.58	-50.0	-5.7388806	11.79467	4.5846252	-58.79698	-5.738697	0.0	155000	2698.210653781891
62	-43.02	-43.02	-45.0	-5.6940365	11.762335	5.581056	-83.43624	-5.694215	0.1	157500	2741.3294067382812
63	-47.0	-47.0	-45.0	-5.737658	11.810423	3.348132	-62.017963	-5.7376127	0.1	160000	2784.73113155365
64	-47.0	-47.0	-50.0	-5.7328987	11.808629	7.3901386	-58.788162	-5.7328777	0.0	162500	2829.529296398163
65	-49.0	-49.0	-45.0	-5.758892	11.845071	3.5158632	-57.25559	-5.7591305	0.1	165000	2874.0809593200684
66	-46.82	-46.82	-45.0	-5.734327	11.833894	6.2571034	-59.756622	-5.7343144	0.1	167500	2917.1652104854584
67	-48.08	-48.08	-45.3	-5.749278	11.851876	3.3536134	-62.271145	-5.7493567	0.0	170000	2961.557553768158
68	-48.0	-48.0	-50.0	-5.7525163	11.858558	4.3444204	-59.20383	-5.752703	0.0	172500	3005.28013753891
