Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.0	-49.0	-50.0	-0.43047288	1.0164952	0.45953172	-7.089618	-0.43042442	0.0	2500	43.28028893470764
1	-48.0	-48.0	-45.0	-1.1148415	2.363783	0.56734884	-19.576838	-1.1146318	0.1	5000	87.26701807975769
2	-47.0	-47.0	-50.0	-1.7864583	3.7105162	0.40155432	-24.24402	-1.786211	0.0	7500	130.74281287193298
3	-49.94	-49.94	-45.0	-2.3472264	4.7955704	0.5871593	-27.297848	-2.3471148	0.1	10000	173.81057238578796
4	-50.0	-50.0	-50.0	-2.8043478	5.6803694	0.8403102	-25.421093	-2.8047073	0.0	12500	218.3494143486023
5	-49.44	-49.44	-50.0	-3.1685522	6.3897395	2.9570577	-44.58231	-3.1683881	0.0	15000	262.0701336860657
6	-49.0	-49.0	-45.0	-3.482566	7.019024	1.0222981	-40.69506	-3.482613	0.1	17500	305.2055244445801
7	-49.62	-49.62	-45.0	-3.7909853	7.585502	1.6239396	-41.047024	-3.7907872	0.1	20000	349.39105582237244
8	-44.24	-44.24	-50.0	-4.0160184	8.024831	2.5661051	-40.373238	-4.0158277	0.0	22500	392.68694400787354
9	-49.9	-49.9	-50.0	-4.2280793	8.439451	1.848936	-49.40157	-4.2279916	0.0	25000	436.7987642288208
10	-46.62	-46.62	-50.0	-4.4451127	8.852458	1.8120583	-45.37093	-4.4452186	0.0	27500	480.56135058403015
11	-49.0	-49.0	-45.0	-4.610935	9.208989	2.062333	-46.998585	-4.610782	0.1	30000	524.6833679676056
12	-47.4	-47.4	-50.0	-4.734152	9.482179	2.283264	-45.623425	-4.73418	0.0	32500	568.1531550884247
13	-47.22	-47.22	-40.0	-4.8648963	9.746883	1.993473	-49.519386	-4.8648167	0.2	35000	611.3891291618347
14	-46.54	-46.54	-50.0	-4.95151	9.952775	2.7419267	-51.151997	-4.9516106	0.0	37500	654.5836229324341
15	-48.0	-48.0	-45.0	-5.1016445	10.199355	4.054753	-59.492783	-5.1016054	0.1	40000	698.5808539390564
16	-47.84	-47.84	-50.0	-5.171618	10.373106	2.3700902	-58.837498	-5.1717668	0.0	42500	742.1770837306976
17	-48.78	-48.78	-50.0	-5.309177	10.579572	3.7179062	-49.917274	-5.3091207	0.0	45000	786.5987191200256
18	-47.92	-47.92	-50.0	-5.3373647	10.682739	2.309458	-51.665997	-5.33694	0.0	47500	830.7427816390991
19	-48.14	-48.14	-50.0	-5.393366	10.8061285	3.784981	-47.332253	-5.3928423	0.0	50000	874.6113533973694
20	-48.6	-48.6	-50.0	-5.4777913	10.939883	3.243489	-48.703575	-5.477901	0.0	52500	918.1038172245026
21	-48.24	-48.24	-46.0	-5.569505	11.068126	3.1168787	-47.82552	-5.569566	0.1	55000	962.3843128681183
