Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-48.0	-48.0	-50.0	-1.5324433	3.0880828	1.0609949	-25.565546	nan	0.0	2500	47.96830725669861
1	-49.0	-49.0	-45.0	-3.5029795	7.3911276	1.0509498	-45.857887	nan	0.1	5000	112.02110886573792
2	-48.0	-48.0	-50.0	-4.5278463	9.642076	1.0318475	-42.874428	nan	0.0	7500	175.42034482955933
3	-47.84	-47.84	-50.0	-5.3374696	11.290016	2.283533	-53.98912	nan	0.0	10000	237.46331095695496
4	-46.0	-46.0	-45.0	-5.9497123	12.543862	1.7875286	-54.00247	nan	0.1	12500	299.45056533813477
5	-50.0	-50.0	-45.0	-6.342472	13.380973	2.0226095	-82.50748	nan	0.1	15000	361.89974880218506
6	-48.98	-48.98	-50.0	-6.0975776	13.030475	2.2475166	-60.86077	nan	0.0	17500	424.93908047676086
7	-49.0	-49.0	-50.0	-5.2463183	11.4676075	2.5547454	-73.82288	nan	0.0	20000	485.3132610321045
8	-48.0	-48.0	-50.0	-5.048629	10.939202	2.152319	-55.80599	nan	0.0	22500	544.577311038971
9	-50.0	-50.0	-45.0	-5.0063415	10.769364	2.6082547	-62.930058	nan	0.1	25000	606.0449390411377
10	-47.0	-47.0	-50.0	-5.427752	11.473223	2.4203541	-54.219547	nan	0.0	27500	667.0344698429108
11	-45.1	-45.1	-50.0	-5.861483	12.435498	4.012982	-57.016624	nan	0.0	30000	727.9572703838348
12	-47.0	-47.0	-50.0	-6.3179984	13.368722	4.369934	-57.98333	nan	0.0	32500	788.9491672515869
13	-48.7	-48.7	-50.0	-6.52475	13.848615	3.352217	-56.004227	nan	0.0	35000	850.0154087543488
14	-48.9	-48.9	-45.0	-6.6417785	14.141788	3.120703	-69.20464	nan	0.1	37500	911.0198686122894
15	-47.0	-47.0	-50.0	-6.568801	14.072001	5.490509	-57.89324	nan	0.0	40000	971.6875510215759
