Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpRealRet	StdEpRealRet	MaxEpRealRet	MinEpRealRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TotalEnvInteracts	TotalTime
3220	0.84545696	0.8562685	2.868997	0.06732272	0.84545696	0.8562685	2.868997	0.06732272	0.6192849	0.43355376	1.2390295	0.10724642	644199	7938.26029253006
3240	1.2347339	0.99866986	3.8170447	0.034978166	1.2347339	0.99866986	3.8170447	0.034978166	0.5385166	0.47241896	1.3239865	0.07287272	648199	7987.990276098251
3260	0.6021055	0.8438309	3.5600643	0.037241142	0.6021055	0.8438309	3.5600643	0.037241142	0.3883963	0.2042265	0.80432135	0.1872651	652199	8037.921939373016
3280	1.4824656	2.4222476	10.859586	0.026951538	1.4824656	2.4222476	10.859586	0.026951538	0.9127503	1.3391385	3.8379066	0.052280504	656199	8088.073843717575
3300	0.95122594	1.2029934	4.2089643	0.03593437	0.95122594	1.2029934	4.2089643	0.03593437	0.22503449	0.17370613	0.5825375	0.029947782	660199	8138.38457608223
3320	1.4021971	1.5998011	6.1104064	0.05110037	1.4021971	1.5998011	6.1104064	0.05110037	0.45364475	0.36515614	1.158505	0.08521777	664199	8190.465613365173
3340	0.9442552	1.076945	3.3708081	0.05224067	0.9442552	1.076945	3.3708081	0.05224067	0.32333013	0.38415086	1.1567696	0.05389311	668199	8241.1046397686
3360	0.60210365	0.6814939	2.1419823	0.061959486	0.60210365	0.6814939	2.1419823	0.061959486	0.9951515	1.0747619	3.2713747	0.047544207	672199	8291.320290327072
3380	1.6173818	2.0390477	6.9856687	0.076465674	1.6173818	2.0390477	6.9856687	0.076465674	1.3105197	0.77432907	2.748542	0.32200444	676199	8341.491328001022
3400	1.4101695	1.5898979	5.188176	0.050615445	1.4101695	1.5898979	5.188176	0.050615445	0.6981223	0.5577822	1.6970972	0.14691536	680199	8391.777254581451
3420	1.6152894	1.7746491	6.5295243	0.03740355	1.6152894	1.7746491	6.5295243	0.03740355	0.32872418	0.15669195	0.5427301	0.16145585	684199	8441.799353837967
3440	0.767556	0.93630606	3.8879309	0.042833794	0.767556	0.93630606	3.8879309	0.042833794	0.58348864	0.50051177	1.6488833	0.13295338	688199	8492.05799293518
3460	1.2911612	1.864538	7.801009	0.037240982	1.2911612	1.864538	7.801009	0.037240982	0.958865	0.8400329	2.6993308	0.11193264	692199	8542.10140824318
3480	0.93376577	1.299089	5.1056023	0.025190374	0.93376577	1.299089	5.1056023	0.025190374	0.8010796	0.8051326	2.2951446	0.031189747	696199	8592.10490989685
3500	1.0403887	1.1516377	4.1586957	0.054617133	1.0403887	1.1516377	4.1586957	0.054617133	0.77707607	0.50095344	1.602006	0.10365782	700199	8642.435368537903
3520	0.9001441	1.0194751	3.658396	0.055745322	0.9001441	1.0194751	3.658396	0.055745322	1.5559868	1.9642143	5.7938046	0.07410781	704199	8692.559396266937
3540	1.267764	1.2345634	4.3793955	0.060504526	1.267764	1.2345634	4.3793955	0.060504526	0.8845276	1.0322573	3.0869217	0.116120055	708199	8742.810544013977
3560	1.3401453	1.6349185	7.094874	0.021663416	1.3401453	1.6349185	7.094874	0.021663416	0.5218305	0.384878	1.2594	0.09153192	712199	8793.209197998047
3580	0.60309917	0.5893798	2.1650774	0.040018138	0.60309917	0.5893798	2.1650774	0.040018138	0.9339721	1.1801078	3.5102067	0.16176963	716199	8844.285076618195
3600	0.764934	0.61926	2.1989307	0.09171233	0.764934	0.61926	2.1989307	0.09171233	1.0626817	0.36343116	1.7090304	0.62893933	720199	8894.808349370956
3620	0.81271994	0.74787074	2.7173314	0.048134435	0.81271994	0.74787074	2.7173314	0.048134435	0.4624336	0.3647874	1.088782	0.065048814	724199	8944.922491073608
3640	1.6256701	2.7954385	10.7084	0.054756947	1.6256701	2.7954385	10.7084	0.054756947	1.2109662	0.8545233	2.8586683	0.11417136	728199	8995.07754945755
3660	0.8283844	1.1486101	4.1672115	0.038443044	0.8283844	1.1486101	4.1672115	0.038443044	1.4590763	1.0929466	3.3495905	0.1511156	732199	9045.036436319351
3680	1.465786	2.1328666	8.194979	0.06790456	1.465786	2.1328666	8.194979	0.06790456	0.43625852	0.17369369	0.64832866	0.13636036	736199	9095.12730717659
3700	0.8701537	0.8228148	3.4440854	0.082874514	0.8701537	0.8228148	3.4440854	0.082874514	0.49587893	0.42318404	1.3784136	0.10313357	740199	9144.899633169174
3720	0.80889785	0.99181706	4.0913863	0.046818674	0.80889785	0.99181706	4.0913863	0.046818674	1.2929701	0.97789055	3.2153778	0.06408115	744199	9194.440137386322
3740	1.678819	1.8878882	7.218731	0.051156566	1.678819	1.8878882	7.218731	0.051156566	0.51336724	0.5402396	1.6665593	0.050007813	748199	9244.156085729599
3760	1.793801	2.602095	9.133242	0.096106336	1.793801	2.602095	9.133242	0.096106336	0.18599896	0.08165447	0.3057543	0.07674985	752199	9293.908604860306
3780	1.3615601	1.5402799	6.387438	0.08335198	1.3615601	1.5402799	6.387438	0.08335198	0.1886623	0.1391509	0.37737736	0.025797162	756199	9343.747854471207
3800	1.330332	1.787087	7.126982	0.04535683	1.330332	1.787087	7.126982	0.04535683	0.31977502	0.09741803	0.45674777	0.13458721	760199	9393.68826007843
3820	0.9163192	1.0087124	4.5452576	0.10299665	0.9163192	1.0087124	4.5452576	0.10299665	0.36513925	0.3894213	1.2036378	0.04617114	764199	9443.639437198639
3840	0.7023509	0.73774445	3.1764648	0.11668939	0.7023509	0.73774445	3.1764648	0.11668939	0.43204427	0.15842794	0.65327424	0.18261933	768199	9493.407667398453
3860	1.1307601	1.2528504	5.452592	0.08800663	1.1307601	1.2528504	5.452592	0.08800663	1.5984516	1.2800823	3.681158	0.04860499	772199	9543.343827962875
3880	0.48317432	0.5454167	2.44783	0.0370535	0.48317432	0.5454167	2.44783	0.0370535	0.227021	0.13456148	0.43712932	0.054676134	776199	9592.644325971603
3900	0.78016466	0.79602075	2.770819	0.057550456	0.78016466	0.79602075	2.770819	0.057550456	0.7028962	0.76064134	2.335888	0.056713764	780199	9641.739953756332
3920	1.0693533	1.507159	5.490392	0.025672002	1.0693533	1.507159	5.490392	0.025672002	0.67458385	0.85152876	2.525879	0.0959348	784199	9690.811960935593
3940	0.8770819	0.6694961	2.6593354	0.020057175	0.8770819	0.6694961	2.6593354	0.020057175	1.4027699	1.5338905	4.1243563	0.049912315	788199	9740.122569084167
3960	0.843495	1.1753366	3.8012998	0.045839254	0.843495	1.1753366	3.8012998	0.045839254	0.9606932	0.7676253	2.2633867	0.122961685	792199	9789.615758895874
3980	0.40137658	0.35153845	1.2213452	0.022891996	0.40137658	0.35153845	1.2213452	0.022891996	1.111812	1.0309626	2.9935513	0.10178991	796199	9838.791442155838
4000	0.5312142	0.5567879	2.116536	0.054171443	0.5312142	0.5567879	2.116536	0.054171443	1.1142772	0.65475434	1.7792923	0.10039624	800199	9887.984202861786
4020	1.0392075	1.8409852	8.625321	0.10549269	1.0392075	1.8409852	8.625321	0.10549269	0.94428486	1.2394692	3.6499097	0.07475598	804199	9937.346904277802
4040	1.0820395	1.5856496	6.481934	0.14671105	1.0820395	1.5856496	6.481934	0.14671105	0.8455782	0.7277317	2.3666015	0.082853325	808199	9986.90465593338
4060	0.6449648	0.5397151	2.035156	0.08429089	0.6449648	0.5397151	2.035156	0.08429089	0.9194402	0.6947702	1.9701272	0.12512413	812199	10036.153034448624
4080	1.363553	1.6201402	6.158825	0.07263783	1.363553	1.6201402	6.158825	0.07263783	0.9743333	1.023274	3.1631467	0.11999689	816199	10085.483222484589
4100	0.98072547	0.9606445	4.246246	0.083468415	0.98072547	0.9606445	4.246246	0.083468415	1.1272205	1.1060876	3.040823	0.107734926	820199	10134.9810090065
4120	0.7904837	0.6433361	2.4070306	0.11785193	0.7904837	0.6433361	2.4070306	0.11785193	1.080727	0.87948453	2.6274133	0.2729726	824199	10185.210867643356
4140	0.93929243	0.9778635	3.507994	0.05312231	0.93929243	0.9778635	3.507994	0.05312231	0.57025576	0.41252908	1.4167446	0.06676445	828199	10234.6021194458
4160	1.4466215	1.7838179	7.4663534	0.12497132	1.4466215	1.7838179	7.4663534	0.12497132	1.6921779	1.919606	5.7909713	0.09841339	832199	10284.111602544785
4180	1.0357926	1.0669442	4.294347	0.132738	1.0357926	1.0669442	4.294347	0.132738	0.5412819	0.44121802	1.4443271	0.09663831	836199	10333.234577417374
4200	0.69503176	0.7668599	3.0308669	0.050642412	0.69503176	0.7668599	3.0308669	0.050642412	0.6391239	0.5788366	1.6587509	0.06403468	840199	10382.381529331207
4220	1.3063672	1.8275452	6.58524	0.07790625	1.3063672	1.8275452	6.58524	0.07790625	0.16405849	0.0656947	0.229962	0.07207112	844199	10431.679367303848
4240	1.6018614	1.6657228	6.4897714	0.056877244	1.6018614	1.6657228	6.4897714	0.056877244	1.0411296	1.1152492	3.4173818	0.20864925	848199	10480.974795103073
4260	0.8024472	0.78255683	3.5118582	0.03901274	0.8024472	0.78255683	3.5118582	0.03901274	0.77203655	0.68384564	1.8432988	0.0919313	852199	10530.131379127502
4280	1.1129062	1.6910985	6.460594	0.018460536	1.1129062	1.6910985	6.460594	0.018460536	0.6626536	0.6494072	1.9014693	0.06379202	856199	10579.148790597916
4300	0.65506023	0.620505	2.342732	0.09264564	0.65506023	0.620505	2.342732	0.09264564	2.926297	1.7136532	6.1190333	1.1057914	860199	10628.823117017746
4320	1.1797359	1.5759337	6.305035	0.060166936	1.1797359	1.5759337	6.305035	0.060166936	1.5048133	0.975212	2.9535525	0.25610352	864199	10677.931998491287
4340	0.99933445	1.4370455	5.9480977	0.1010031	0.99933445	1.4370455	5.9480977	0.1010031	0.6527665	0.58781326	1.9105096	0.19134684	868199	10727.00171470642
4360	0.8380672	1.356801	5.841197	0.122439	0.8380672	1.356801	5.841197	0.122439	0.7098871	0.88797116	2.613313	0.02915096	872199	10776.459133148193
4380	0.7801331	1.0097723	4.2249336	0.044783473	0.7801331	1.0097723	4.2249336	0.044783473	0.37557963	0.12582843	0.56925905	0.14786232	876199	10825.375412225723
4400	0.8327756	1.0633752	3.9294744	0.07831591	0.8327756	1.0633752	3.9294744	0.07831591	0.8707671	0.6497672	2.1486888	0.28236958	880199	10874.595791101456
4420	0.7152759	0.87623036	3.1396863	0.039972786	0.7152759	0.87623036	3.1396863	0.039972786	0.25455615	0.20690021	0.6796892	0.036182128	884199	10923.85673379898
4440	1.0261707	1.1125413	4.7328315	0.12576842	1.0261707	1.1125413	4.7328315	0.12576842	0.66590005	0.9601253	2.76708	0.06490091	888199	10973.440601348877
4460	0.6779449	0.95243526	3.5098257	0.045869127	0.6779449	0.95243526	3.5098257	0.045869127	1.7595912	1.9508277	5.770886	0.114324905	892199	11022.804814815521
4480	1.3162535	1.3483465	4.535514	0.07517384	1.3162535	1.3483465	4.535514	0.07517384	0.46659684	0.5006517	1.5063057	0.045554917	896199	11072.244864702225
4500	0.9690813	1.1466516	4.608143	0.06086951	0.9690813	1.1466516	4.608143	0.06086951	0.8932664	0.528268	1.7828472	0.17325166	900199	11121.514008760452
4520	1.0807637	1.6806208	7.8718023	0.08619034	1.0807637	1.6806208	7.8718023	0.08619034	0.23130684	0.168535	0.57330066	0.02676728	904199	11170.733501672745
4540	1.5244557	1.756009	6.0595374	0.11206972	1.5244557	1.756009	6.0595374	0.11206972	1.4741822	1.6836914	4.9443283	0.080656804	908199	11220.208700418472
4560	0.91606796	1.3924961	5.9289746	0.067708515	0.91606796	1.3924961	5.9289746	0.067708515	0.2914622	0.17666256	0.5770507	0.06152355	912199	11270.025710821152
4580	1.0086417	0.91473657	3.4619925	0.037726622	1.0086417	0.91473657	3.4619925	0.037726622	0.7698879	0.32726443	1.155511	0.31952292	916199	11319.458468198776
4600	0.83316624	1.3197546	5.9183717	0.07515563	0.83316624	1.3197546	5.9183717	0.07515563	0.35692453	0.07751346	0.45236212	0.21012917	920199	11368.746033668518
4620	1.1867064	1.7176986	7.631708	0.098680735	1.1867064	1.7176986	7.631708	0.098680735	0.5902996	0.3606928	1.2441485	0.20662393	924199	11418.062287330627
4640	1.0083733	1.5591141	6.75337	0.045107726	1.0083733	1.5591141	6.75337	0.045107726	1.643922	1.0569978	2.7684379	0.068629816	928199	11467.392884016037
4660	0.8381093	0.67189926	2.9734154	0.18002485	0.8381093	0.67189926	2.9734154	0.18002485	1.5907507	2.1836553	6.3446164	0.11377169	932199	11518.30785703659
4680	0.68267244	0.57772577	2.0260324	0.047770478	0.68267244	0.57772577	2.0260324	0.047770478	1.2033647	0.49917254	1.7816331	0.42919934	936199	11569.30681681633
4700	1.0084269	0.91271126	2.548779	0.024847716	1.0084269	0.91271126	2.548779	0.024847716	0.8251026	0.83684963	2.6232705	0.06772663	940199	11618.79466342926
4720	0.9717468	0.7929828	2.7856653	0.11256863	0.9717468	0.7929828	2.7856653	0.11256863	0.52592057	0.3231431	0.94226444	0.06874675	944199	11668.183286905289
4740	0.85218793	1.0182493	4.423548	0.039494283	0.85218793	1.0182493	4.423548	0.039494283	0.50912887	0.43295515	1.3664687	0.06702086	948199	11717.530591249466
4760	1.0266087	1.259063	4.870805	0.0724114	1.0266087	1.259063	4.870805	0.0724114	2.3188076	2.3980896	6.165654	0.11251232	952199	11766.47444844246
4780	0.9426181	1.0978837	4.679251	0.07330689	0.9426181	1.0978837	4.679251	0.07330689	1.538122	1.2557985	3.8627415	0.0319296	956199	11815.613325834274
4800	0.6820901	0.4766045	1.7322185	0.0554458	0.6820901	0.4766045	1.7322185	0.0554458	1.6361262	1.2412109	3.9662201	0.1281092	960199	11864.866264104843
4820	0.56899923	0.5235494	2.2766573	0.077281564	0.56899923	0.5235494	2.2766573	0.077281564	0.66550976	0.45647395	1.5249949	0.07718679	964199	11914.032536506653
4840	1.0505579	1.093633	4.5104256	0.06085774	1.0505579	1.093633	4.5104256	0.06085774	0.7273224	0.52026016	1.6259854	0.08259496	968199	11963.146151304245
4860	0.6888873	0.5520534	1.9321406	0.08336202	0.6888873	0.5520534	1.9321406	0.08336202	1.5359908	1.4965029	4.2294383	0.036671728	972199	12012.523449420929
4880	0.88328516	1.0930141	3.7722328	0.06748214	0.88328516	1.0930141	3.7722328	0.06748214	0.5062	0.57043916	1.7424532	0.0302805	976199	12061.711351633072
4900	0.7063953	0.75113654	2.5469422	0.04164369	0.7063953	0.75113654	2.5469422	0.04164369	1.2496902	0.9684086	3.0419211	0.14469978	980199	12110.63882303238
4920	0.8858487	1.1767687	3.7465594	0.050280068	0.8858487	1.1767687	3.7465594	0.050280068	0.94035405	0.98062974	2.9546015	0.03151761	984199	12159.631912469864
4940	1.014538	1.4343504	6.7093205	0.051169593	1.014538	1.4343504	6.7093205	0.051169593	0.5273207	0.47344187	1.5042057	0.13832946	988199	12209.247164726257
4960	0.85550463	1.1239307	4.3036423	0.03667229	0.85550463	1.1239307	4.3036423	0.03667229	0.24317355	0.10369126	0.3986586	0.11442193	992199	12258.96972823143
4980	0.899879	1.0003076	4.2094135	0.07301291	0.899879	1.0003076	4.2094135	0.07301291	0.26310417	0.108595304	0.4428485	0.10735814	996199	12308.363275289536
5000	0.585045	0.63113797	2.6918905	0.06876097	0.585045	0.63113797	2.6918905	0.06876097	1.3695611	1.0348809	2.9350464	0.16132654	1000199	12357.678829431534
5020	0.62626374	1.056757	4.5806828	0.055990897	0.62626374	1.056757	4.5806828	0.055990897	0.6123995	0.827807	2.4202101	0.07100432	1004199	12407.128512144089
5040	1.381132	2.055088	7.68894	0.082579486	1.381132	2.055088	7.68894	0.082579486	1.5836698	1.2486863	3.5645401	0.088568926	1008199	12456.265070676804
5060	0.9934961	1.2067817	4.026952	0.10811516	0.9934961	1.2067817	4.026952	0.10811516	0.8091712	1.258359	3.5640004	0.05604799	1012199	12505.643450975418
5080	0.8488873	0.9539054	3.6906981	0.050942	0.8488873	0.9539054	3.6906981	0.050942	0.14477624	0.07676405	0.26283997	0.03829505	1016199	12555.00750541687
5100	1.1735435	1.0933644	4.359639	0.028097497	1.1735435	1.0933644	4.359639	0.028097497	0.8357725	0.658417	2.0619848	0.096278965	1020199	12604.463160514832
5120	0.89383584	1.1249744	5.1878605	0.15792163	0.89383584	1.1249744	5.1878605	0.15792163	1.080592	0.27502394	1.621865	0.72888225	1024199	12654.097833395004
5140	0.6909541	0.9987803	4.017107	0.041449424	0.6909541	0.9987803	4.017107	0.041449424	0.3946695	0.31458327	0.9703301	0.07947196	1028199	12703.44582414627
5160	1.1375695	1.0520606	4.8048134	0.10078256	1.1375695	1.0520606	4.8048134	0.10078256	0.48073915	0.36197558	1.0115042	0.03522106	1032199	12752.852853536606
5180	0.79380214	1.0670677	4.943059	0.026408503	0.79380214	1.0670677	4.943059	0.026408503	0.5908479	0.3675552	1.3312804	0.18476042	1036199	12802.17661857605
5200	0.87608945	1.0520025	4.5336905	0.037926696	0.87608945	1.0520025	4.5336905	0.037926696	0.6325881	0.81513596	2.4136045	0.10359682	1040199	12851.346303462982
5220	1.3845525	1.8890111	7.7598104	0.102933	1.3845525	1.8890111	7.7598104	0.102933	0.5420975	0.65871507	1.9396714	0.022877159	1044199	12901.55905532837
5240	0.8592911	0.949857	3.0315757	0.053250086	0.8592911	0.949857	3.0315757	0.053250086	0.8243956	0.5632274	1.8491738	0.18755281	1048199	12951.444063425064
5260	1.2552664	1.3399119	5.2073755	0.13839485	1.2552664	1.3399119	5.2073755	0.13839485	0.50950366	0.48039636	1.5321214	0.051362038	1052199	13000.947562456131
5280	0.9979674	1.03623	3.6167183	0.042539682	0.9979674	1.03623	3.6167183	0.042539682	0.44380382	0.36359578	1.2072693	0.112593785	1056199	13050.348737239838
5300	0.61604595	0.7658047	3.3729908	0.049503207	0.61604595	0.7658047	3.3729908	0.049503207	1.3910633	1.488845	4.442019	0.16885014	1060199	13099.829710960388
5320	1.657563	1.8351535	7.619441	0.06701501	1.657563	1.8351535	7.619441	0.06701501	1.4062119	1.175103	3.7326136	0.09295576	1064199	13149.348724842072
5340	1.0737736	1.1379052	3.9424908	0.046278	1.0737736	1.1379052	3.9424908	0.046278	0.67471963	0.5633584	1.8838055	0.15346628	1068199	13198.91371178627
5360	0.67172146	0.8927429	2.812327	0.04732412	0.67172146	0.8927429	2.812327	0.04732412	0.6377759	0.49755016	1.3723109	0.060716473	1072199	13248.5667886734
5380	1.1256135	1.7099184	7.7906046	0.049625468	1.1256135	1.7099184	7.7906046	0.049625468	0.45623317	0.31580192	1.0044585	0.16041736	1076199	13297.849548101425
5400	1.4914871	1.2530564	4.2303834	0.09874507	1.4914871	1.2530564	4.2303834	0.09874507	0.36380842	0.2262713	0.77645797	0.13784501	1080199	13347.425135850906
5420	0.7783461	0.89227295	3.8244631	0.121657625	0.7783461	0.89227295	3.8244631	0.121657625	0.36335397	0.48279092	1.4168825	0.048982214	1084199	13396.613040208817
5440	1.0775167	1.1608332	4.1961293	0.06512019	1.0775167	1.1608332	4.1961293	0.06512019	1.1109401	0.74140257	2.527226	0.07227564	1088199	13445.804275751114
5460	0.8519185	1.30391	3.9782484	0.034231782	0.8519185	1.30391	3.9782484	0.034231782	0.562247	0.33766434	1.1108853	0.15615131	1092199	13495.145513296127
5480	1.2033998	1.3707622	5.0754247	0.112906255	1.2033998	1.3707622	5.0754247	0.112906255	0.35535026	0.4615996	1.3595989	0.02403018	1096199	13544.699912309647
5500	0.75575775	1.0216454	4.3985453	0.05007712	0.75575775	1.0216454	4.3985453	0.05007712	0.37379393	0.16193484	0.61157537	0.0817969	1100199	13594.13370347023
5520	0.9418231	0.74696183	2.3832445	0.048200957	0.9418231	0.74696183	2.3832445	0.048200957	0.69853	0.5564491	1.822996	0.06482873	1104199	13643.360559940338
5540	1.088588	1.0985433	3.6597455	0.05558189	1.088588	1.0985433	3.6597455	0.05558189	1.2719096	1.0060395	3.2925317	0.10904446	1108199	13692.677602767944
5560	1.1911528	0.87702507	3.2219522	0.1370439	1.1911528	0.87702507	3.2219522	0.1370439	1.5769753	2.295522	6.594692	0.08089361	1112199	13742.12655711174
5580	0.57984906	0.49178544	1.8181262	0.02410406	0.57984906	0.49178544	1.8181262	0.02410406	1.6772443	1.5995406	4.861404	0.07907474	1116199	13791.6765229702
5600	0.73444116	0.5398022	2.0693936	0.07779118	0.73444116	0.5398022	2.0693936	0.07779118	2.3378954	1.8566275	4.6958942	0.04341182	1120199	13841.085635185242
5620	1.188976	1.3038867	4.3542504	0.12335851	1.188976	1.3038867	4.3542504	0.12335851	0.43993452	0.2971777	1.0791925	0.20641159	1124199	13890.59549164772
5640	0.9639143	1.235902	4.8391643	0.054008164	0.9639143	1.235902	4.8391643	0.054008164	1.5121499	1.0857494	3.7045095	0.3402579	1128199	13940.18996667862
5660	0.9528681	1.2230997	4.1579633	0.049283303	0.9528681	1.2230997	4.1579633	0.049283303	0.69010645	0.41165158	1.4574968	0.10418873	1132199	13989.5428109169
5680	1.3834347	1.3840703	5.9660983	0.08174662	1.3834347	1.3840703	5.9660983	0.08174662	1.0136118	0.67943275	2.0967522	0.064554244	1136199	14038.758706569672
5700	0.9764393	0.7578667	2.628558	0.21841392	0.9764393	0.7578667	2.628558	0.21841392	0.60894865	0.3447075	1.3116672	0.21202616	1140199	14087.995026111603
5720	0.6152221	1.2842953	6.130389	0.030539557	0.6152221	1.2842953	6.130389	0.030539557	2.1494324	1.1793821	3.7469854	0.5577173	1144199	14137.204457759857
5740	1.0923666	1.2944614	4.6530004	0.07318004	1.0923666	1.2944614	4.6530004	0.07318004	0.8163473	0.8877587	2.7526178	0.22785658	1148199	14187.081099748611
5760	0.6969093	0.92263085	4.032029	0.07946704	0.6969093	0.92263085	4.032029	0.07946704	0.8628028	0.64134383	2.1319346	0.18486525	1152199	14237.765423059464
5780	0.4515398	0.51351213	1.9974464	0.032234438	0.4515398	0.51351213	1.9974464	0.032234438	1.5204539	1.6012224	4.19367	0.054148372	1156199	14287.638629198074
5800	1.3454887	1.4455845	5.804746	0.05137572	1.3454887	1.4455845	5.804746	0.05137572	0.3082153	0.13205557	0.57275045	0.17643015	1160199	14337.46607542038
5820	0.7503407	1.0505315	4.4498105	0.034102753	0.7503407	1.0505315	4.4498105	0.034102753	0.40281555	0.16613938	0.73046595	0.26853713	1164199	14387.415287733078
5840	1.6146443	2.6400027	12.020896	0.04050583	1.6146443	2.6400027	12.020896	0.04050583	0.8861185	0.7771156	2.1468759	0.17436934	1168199	14437.549260377884
5860	0.7208081	0.8869085	3.1457653	0.0687494	0.7208081	0.8869085	3.1457653	0.0687494	1.5954369	1.1336467	3.1757452	0.06729815	1172199	14487.64529299736
5880	1.0371072	1.154317	4.210552	0.16604556	1.0371072	1.154317	4.210552	0.16604556	0.42428932	0.41363898	1.2270906	0.050337996	1176199	14537.94264125824
5900	0.6836336	1.0121901	4.6490707	0.049609505	0.6836336	1.0121901	4.6490707	0.049609505	0.5749395	0.7160338	2.1308036	0.06254723	1180199	14587.85466170311
5920	0.993235	1.2858132	4.75333	0.06564752	0.993235	1.2858132	4.75333	0.06564752	0.27873257	0.15295096	0.5001671	0.058184855	1184199	14637.93903374672
5940	1.0755103	1.0013182	3.4098036	0.12823375	1.0755103	1.0013182	3.4098036	0.12823375	0.1578532	0.096614264	0.34759685	0.03604271	1188199	14687.67719578743
5960	1.1647531	1.9604481	8.053508	0.056226112	1.1647531	1.9604481	8.053508	0.056226112	1.3215066	1.4840065	4.460022	0.22062302	1192199	14737.45406460762
5980	0.9596459	0.908921	3.391517	0.040530477	0.9596459	0.908921	3.391517	0.040530477	1.0730578	1.0012796	3.1201036	0.2208356	1196199	14787.224054336548
6000	0.8340033	0.8094331	3.457343	0.07529419	0.8340033	0.8094331	3.457343	0.07529419	1.0958167	1.0422438	3.0884109	0.021629214	1200199	14836.946008443832
6020	1.337401	1.7719553	5.727248	0.06423194	1.337401	1.7719553	5.727248	0.06423194	0.8795528	1.019368	3.0452096	0.0330817	1204199	14887.237956047058
6040	1.2927142	1.6756539	7.39717	0.09957617	1.2927142	1.6756539	7.39717	0.09957617	0.7282095	0.61400205	1.5671767	0.14871937	1208199	14937.207377195358
6060	0.61617565	0.56910676	2.6304328	0.04009347	0.61617565	0.56910676	2.6304328	0.04009347	0.7361916	0.56480294	1.8507109	0.10537438	1212199	14986.601474046707
6080	1.2932477	1.4845837	5.502903	0.07004967	1.2932477	1.4845837	5.502903	0.07004967	0.76040345	0.47596404	1.3235734	0.09840094	1216199	15035.6679084301
6100	0.54727924	0.6750334	3.1055174	0.06008238	0.54727924	0.6750334	3.1055174	0.06008238	0.3165634	0.18113676	0.6670374	0.10862656	1220199	15084.898408412933
6120	0.848053	1.0401818	3.6754205	0.0831889	0.848053	1.0401818	3.6754205	0.0831889	2.26536	1.9037421	5.5763597	0.08335199	1224199	15134.083936691284
6140	1.7903922	2.1151266	7.962635	0.03767533	1.7903922	2.1151266	7.962635	0.03767533	1.2180265	1.4933856	4.4664116	0.043907687	1228199	15183.2628531456
6160	1.0605816	1.0678486	3.3548417	0.0777632	1.0605816	1.0678486	3.3548417	0.0777632	0.9017458	0.6778762	2.0455973	0.1519278	1232199	15232.596997261047
6180	1.0345287	1.0635172	4.1024175	0.06584681	1.0345287	1.0635172	4.1024175	0.06584681	0.941145	0.7745958	2.5486908	0.23755807	1236199	15281.840446472168
6200	1.00803	0.93526536	3.9206085	0.12134927	1.00803	0.93526536	3.9206085	0.12134927	0.35549065	0.18230769	0.6798443	0.11781908	1240199	15330.972922325134
6220	1.3629972	1.9692835	9.249679	0.07325748	1.3629972	1.9692835	9.249679	0.07325748	1.3292193	1.3411416	3.943196	0.052576106	1244199	15380.47240948677
6240	1.5908877	2.3736565	8.981096	0.11415162	1.5908877	2.3736565	8.981096	0.11415162	0.2716019	0.15172358	0.4985607	0.05575123	1248199	15429.820480823517
6260	1.0182388	1.2772597	4.2560816	0.06197972	1.0182388	1.2772597	4.2560816	0.06197972	1.2351662	0.804295	2.921225	0.38102	1252199	15479.562477588654
6280	0.5147301	0.52254266	1.6902838	0.085604526	0.5147301	0.52254266	1.6902838	0.085604526	0.20702086	0.09206317	0.34144098	0.094193205	1256199	15529.129796743393
6300	0.8494377	0.9920171	3.7358077	0.044235773	0.8494377	0.9920171	3.7358077	0.044235773	1.6579212	1.8545946	5.4293327	0.08896884	1260199	15579.082061767578
6320	1.2047813	1.3101107	4.687991	0.052409068	1.2047813	1.3101107	4.687991	0.052409068	1.7252375	1.5522424	4.258627	0.088554405	1264199	15628.323370456696
6340	1.2358773	1.4905229	5.88881	0.09169575	1.2358773	1.4905229	5.88881	0.09169575	0.52781296	0.5788433	1.7828599	0.1287027	1268199	15678.601285219193
6360	0.47898835	0.4757936	2.00534	0.052050397	0.47898835	0.4757936	2.00534	0.052050397	1.3854303	0.9391284	2.683932	0.07534502	1272199	15728.73222374916
6380	0.94371444	1.1145687	4.577916	0.13716571	0.94371444	1.1145687	4.577916	0.13716571	1.5749464	2.5979505	7.2665787	0.12545258	1276199	15779.094360113144
6400	1.1480857	1.6933795	6.4800754	0.053203233	1.1480857	1.6933795	6.4800754	0.053203233	0.9566002	0.6734797	2.107453	0.17289439	1280199	15829.473057031631
6420	1.1141903	1.3469142	5.339455	0.09895021	1.1141903	1.3469142	5.339455	0.09895021	0.3765919	0.29643282	0.9834785	0.09622445	1284199	15879.690034627914
6440	0.8633419	0.97995925	4.2687955	0.026012696	0.8633419	0.97995925	4.2687955	0.026012696	0.4997256	0.5524252	1.69687	0.061941143	1288199	15929.917096853256
6460	0.942495	1.5632633	7.3158064	0.061149005	0.942495	1.5632633	7.3158064	0.061149005	0.56958956	0.5689825	1.7856764	0.07428232	1292199	15980.33956193924
