Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.0	-49.0	-50.0	-1.2322489	1.9128836	0.94838226	-16.433222	-1.2318077	0.0	2500	81.85981750488281
1	-48.0	-48.0	-45.0	-2.378837	4.5914326	1.5434403	-57.953148	-2.3790808	0.1	5000	163.14086723327637
2	-47.0	-47.0	-50.0	-3.4622903	6.9691854	0.8609259	-52.693493	-3.4626806	0.0	7500	240.06972312927246
3	-50.0	-50.0	-45.0	-4.417504	8.940047	1.0273618	-53.614475	-4.4170694	0.1	10000	316.20878171920776
4	-50.0	-50.0	-50.0	-5.3059316	10.696371	1.1275548	-56.203728	-5.3053207	0.0	12500	392.65630412101746
5	-49.0	-49.0	-50.0	-5.8817286	11.950804	1.6776638	-53.381523	-5.8804173	0.0	15000	466.2074763774872
6	-49.0	-49.0	-45.0	-6.4045777	13.062644	1.5208361	-64.2475	-6.4046774	0.1	17500	542.3808553218842
7	-50.0	-50.0	-45.0	-6.876472	13.979764	1.5918019	-54.33916	-6.875616	0.1	20000	616.9839131832123
8	-43.36	-43.36	-50.0	-7.1331863	14.629259	1.4006648	-57.35469	-7.133566	0.0	22500	690.6149089336395
9	-49.0	-49.0	-50.0	-7.3628917	15.248427	2.420483	-61.344296	-7.3630943	0.0	25000	765.9160475730896
10	-47.76	-47.76	-50.0	-7.775474	15.998124	2.3930275	-56.89291	-7.775577	0.0	27500	839.3514909744263
11	-49.0	-49.0	-45.0	-8.048446	16.556967	2.7508721	-58.13477	-8.04847	0.1	30000	913.9918751716614
12	-47.0	-47.0	-50.0	-8.251546	16.97652	2.436296	-60.87532	-8.251876	0.0	32500	985.6874914169312
13	-48.0	-48.0	-40.0	-8.425044	17.309797	2.1429915	-56.12127	-8.423799	0.2	35000	1059.6735036373138
14	-47.0	-47.0	-50.0	-8.473362	17.457687	2.1852047	-60.42728	-8.472181	0.0	37500	1132.5983321666718
15	-48.78	-48.78	-45.0	-8.639149	17.672071	2.838316	-57.6934	-8.638645	0.1	40000	1206.2963688373566
16	-47.0	-47.0	-50.0	-8.779829	17.872965	5.0175557	-75.16978	-8.779586	0.0	42500	1282.192752122879
17	-49.0	-49.0	-50.0	-8.883709	18.029093	3.4967628	-59.03323	-8.8839445	0.0	45000	1356.061360836029
18	-48.0	-48.0	-50.0	-8.935313	18.168415	3.4415593	-65.19935	-8.934829	0.0	47500	1430.818172454834
19	-48.18	-48.18	-50.0	-8.97893	18.26442	2.7070894	-62.55747	-8.979635	0.0	50000	1501.520226240158
20	-47.0	-47.0	-50.0	-9.115437	18.453518	2.5646079	-62.1783	-9.114876	0.0	52500	1574.9293115139008
21	-47.44	-47.44	-50.0	-9.235522	18.580885	4.18319	-69.810104	-9.234993	0.0	55000	1648.2969827651978
22	-49.46	-49.46	-40.0	-9.227929	18.592697	2.548561	-59.54191	-9.227272	0.2	57500	1719.9664540290833
23	-48.0	-48.0	-45.0	-9.169959	18.538351	3.9379504	-61.368313	-9.170006	0.1	60000	1792.2373688220978
24	-47.92	-47.92	-50.0	-9.178127	18.561094	3.8761067	-63.74838	-9.178453	0.0	62500	1864.1357324123383
25	-50.0	-50.0	-45.0	-9.235833	18.612198	5.2142425	-63.20723	-9.234434	0.1	65000	1936.0044250488281
26	-49.88	-49.88	-45.0	-9.292696	18.680624	4.6422706	-63.25202	-9.292853	0.1	67500	2009.58429479599
27	-46.62	-46.62	-50.0	-9.265028	18.666393	5.4635234	-61.647076	-9.264856	0.0	70000	2081.0353422164917
28	-49.68	-49.68	-50.0	-9.205442	18.586023	4.425272	-63.25362	-9.205277	0.0	72500	2156.7766695022583
29	-47.22	-47.22	-50.0	-9.198238	18.562403	4.814625	-61.72381	-9.19771	0.0	75000	2229.5472786426544
30	-49.0	-49.0	-50.0	-9.156219	18.530754	4.5383263	-61.293438	-9.15619	0.0	77500	2304.2940793037415
31	-50.0	-50.0	-45.0	-9.298898	18.657942	4.2549148	-60.263546	-9.2990055	0.1	80000	2376.3928368091583
32	-50.0	-50.0	-45.0	-9.266777	18.662275	9.307044	-63.673805	-9.266591	0.1	82500	2447.8078825473785
33	-46.12	-46.12	-50.0	-9.31841	18.70054	4.469347	-58.78022	-9.318681	0.0	85000	2522.1982827186584
34	-47.2	-47.2	-50.0	-9.254144	18.63446	3.684415	-60.63702	-9.254591	0.0	87500	2593.981171131134
