Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-49.9	-49.9	-50.0	-1.80101	3.5287225	1.3077296	-19.249357	nan	0.0	2500	35.52807807922363
1	-50.0	-50.0	-50.0	-3.7693114	7.522225	1.0021379	-31.033463	nan	0.0	5000	72.0138783454895
2	-50.0	-50.0	-50.0	-5.2847114	10.558957	2.6628313	-58.577744	nan	0.0	7500	121.91281127929688
3	-50.0	-50.0	-50.0	-6.002587	12.081436	2.1784341	-55.386883	nan	0.0	10000	173.81684231758118
4	-50.0	-50.0	-50.0	-6.022045	12.329345	1.6773541	-54.815605	nan	0.0	12500	226.24767470359802
5	-49.9	-49.9	-50.0	-6.427033	13.103265	1.4710228	-56.733376	nan	0.0	15000	279.3323450088501
6	-50.0	-50.0	-50.0	-6.753412	13.59665	1.6294159	-58.008114	nan	0.0	17500	331.5574223995209
7	-49.28	-49.28	-49.9	-6.740273	13.348688	2.404711	-54.43194	nan	0.0	20000	385.1015911102295
8	-49.68	-49.68	-50.0	-6.5870094	12.904296	2.2700171	-56.29478	nan	0.0	22500	438.8294458389282
9	-50.0	-50.0	-50.0	-6.69389	13.038937	1.8974706	-62.44526	nan	0.0	25000	492.22186040878296
10	-49.74	-49.74	-50.0	-6.6313567	12.884854	2.1521564	-55.723972	nan	0.0	27500	545.0612933635712
11	-50.0	-50.0	-49.0	-6.7076387	13.010078	2.1292381	-54.5674	nan	0.0	30000	597.9994015693665
12	-49.74	-49.74	-50.0	-6.738071	13.133955	2.759908	-54.848625	nan	0.0	32500	649.9768624305725
13	-50.0	-50.0	-50.0	-6.79601	13.389954	1.8704209	-55.841145	nan	0.0	35000	703.1615493297577
14	-49.96	-49.96	-50.0	-6.8621635	13.607911	2.1121519	-54.531296	nan	0.0	37500	756.9468429088593
15	-49.5	-49.5	-49.7	-6.5410743	12.764894	2.5171504	-54.283844	nan	0.0	40000	811.2366433143616
16	-49.46	-49.46	-50.0	-6.282269	12.006504	2.3834295	-54.79443	nan	0.0	42500	865.5774145126343
17	-49.12	-49.12	-50.0	-6.407497	12.287423	3.8702555	-57.25684	nan	0.0	45000	918.862868309021
18	-49.96	-49.96	-50.0	-6.568542	12.571977	5.0798435	-54.89086	nan	0.0	47500	971.0721628665924
19	-49.94	-49.94	-49.8	-6.2550406	12.010675	3.1454566	-55.441013	nan	0.0	50000	1025.144690990448
20	-50.0	-50.0	-50.0	-6.377403	12.223168	2.1765785	-63.347664	nan	0.0	52500	1078.9392828941345
21	-50.0	-50.0	-48.9	-6.64429	12.763902	3.9037297	-54.946964	nan	0.0	55000	1130.9548053741455
22	-49.0	-49.0	-50.0	-6.867297	13.253662	2.637206	-57.62284	nan	0.0	57500	1185.0173304080963
23	-49.46	-49.46	-49.8	-7.052738	13.635864	2.3131142	-58.317043	nan	0.0	60000	1238.0699124336243
24	-50.0	-50.0	-50.0	-7.2259283	13.87891	3.1232138	-66.288864	nan	0.0	62500	1292.0785784721375
25	-49.54	-49.54	-50.0	-7.251236	13.849535	3.301279	-59.839813	nan	0.0	65000	1343.799926996231
26	-48.9	-48.9	-50.0	-7.1695304	13.697981	3.9893837	-59.94226	nan	0.0	67500	1397.4913418293
27	-48.74	-48.74	-50.0	-6.840042	12.967083	4.2836556	-56.449364	nan	0.0	70000	1451.1154148578644
28	-49.88	-49.88	-49.7	-6.911479	12.929855	3.4381905	-55.4347	nan	0.0	72500	1503.8506956100464
29	-49.54	-49.54	-49.6	-7.038088	13.276992	16.38828	-56.3593	nan	0.0	75000	1556.9865036010742
30	-49.54	-49.54	-50.0	-6.928222	13.185346	6.1640234	-61.441525	nan	0.0	77500	1610.5423781871796
31	-49.64	-49.64	-50.0	-6.8353677	12.901896	4.297237	-56.443104	nan	0.0	80000	1663.922367811203
32	-49.92	-49.92	-50.0	-6.411462	12.018593	4.4751797	-67.24052	nan	0.0	82500	1717.2354760169983
