Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-44.0	-44.0	-50.0	4.77016	5.963158	176.01906	0.42806977	4.7114425	0.0	2500	58.419010162353516
1	-46.0	-46.0	-45.0	9.05766	2.1331155	18.269218	3.7242577	9.018251	0.1	5000	113.64271593093872
2	-46.0	-46.0	-45.0	7.998851	1.7844663	16.704613	3.8539743	7.970149	0.1	7500	168.62378239631653
3	-46.0	-46.0	-50.0	5.3898845	1.3428409	11.468536	2.3092089	5.3902235	0.0	10000	223.3692684173584
4	-49.0	-49.0	-40.0	3.3529081	0.92100453	9.983225	1.3370634	3.3475688	0.2	12500	277.8754165172577
5	-48.0	-48.0	-50.0	2.3370712	1.4863793	31.264465	0.97401774	2.32919	0.0	15000	331.53511810302734
6	-48.0	-48.0	-50.0	2.318542	3.1295018	59.501366	0.7965841	2.2855527	0.0	17500	385.5984733104706
7	-49.0	-49.0	-50.0	3.6484334	9.549809	143.87148	0.6489975	3.5443661	0.0	20000	440.0527865886688
8	-47.88	-47.88	-45.0	7.145378	24.426476	363.07425	0.7564645	6.9597735	0.1	22500	493.22842144966125
9	-48.0	-48.0	-45.0	30.419012	132.84683	2701.8562	0.9553793	30.071793	0.1	25000	547.7133448123932
10	-48.0	-48.0	-49.7	134.65482	502.70532	9763.812	4.2144127	133.55203	0.0	27500	602.2434895038605
11	-44.98	-44.98	-45.0	688.8056	2891.603	67264.86	15.579785	702.6335	0.1	30000	656.0886242389679
12	-49.0	-49.0	-50.0	2251.4734	7950.232	150190.38	69.27653	2278.6504	0.0	32500	710.7155246734619
13	-46.92	-46.92	-44.0	3982.2515	12329.364	208622.67	110.392075	4095.3809	0.1	35000	764.359860420227
14	-48.96	-48.96	-45.0	3596.2146	9149.659	106932.6	219.00987	3766.8555	0.1	37500	819.0040574073792
15	-46.82	-46.82	-50.0	3198.535	7472.0405	100633.555	244.34903	3205.1826	0.0	40000	873.9452202320099
16	-45.76	-45.76	-50.0	2481.7744	6170.283	73277.27	240.70735	2530.4255	0.0	42500	928.7555155754089
17	-47.0	-47.0	-49.6	2836.016	7360.568	112591.56	203.0858	2949.2454	0.0	45000	983.4801533222198
18	-45.0	-45.0	-50.0	3116.9001	8845.632	171161.39	218.0121	3172.331	0.0	47500	1039.1644160747528
19	-49.0	-49.0	-50.0	4930.675	16514.193	268655.0	238.8577	5091.258	0.0	50000	1094.1205093860626
20	-47.42	-47.42	-50.0	7201.954	24505.873	475044.66	370.6	7508.982	0.0	52500	1148.6096496582031
21	-48.52	-48.52	-50.0	16088.024	50424.676	848952.25	841.62036	16638.041	0.0	55000	1203.5355503559113
22	-48.3	-48.3	-30.0	18323.693	57505.598	951286.8	840.88495	19415.94	0.4	57500	1258.5703313350677
23	-47.76	-47.76	-50.0	21685.64	51298.46	1093052.6	1297.3302	23044.168	0.0	60000	1313.6060681343079
24	-44.48	-44.48	-45.0	23825.354	59698.156	1057243.9	1249.1902	25243.096	0.1	62500	1369.3193476200104
25	-48.86	-48.86	-50.0	14028.991	33726.84	487246.34	798.99854	14733.119	0.0	65000	1424.89546084404
26	-47.96	-47.96	-50.0	13540.81	37990.82	834724.56	933.2652	14343.882	0.0	67500	1480.8738873004913
27	-45.22	-45.22	-49.8	13928.545	39733.23	758653.6	730.0132	14467.754	0.0	70000	1536.4851117134094
28	-45.44	-45.44	-35.0	16433.926	39477.22	626695.1	875.0872	17374.756	0.3	72500	1592.0982341766357
29	-47.92	-47.92	-50.0	12645.328	28891.64	416935.84	1002.694	13137.923	0.0	75000	1648.0533826351166
30	-48.0	-48.0	-45.0	10677.926	21263.643	395177.53	851.6544	11197.052	0.1	77500	1703.7050652503967
31	-49.0	-49.0	-49.3	10797.01	17979.94	246543.31	905.2361	11967.446	0.0	80000	1758.2875661849976
32	-48.0	-48.0	-45.0	8673.091	12705.115	148799.47	770.9917	8932.436	0.1	82500	1813.2263185977936
33	-48.0	-48.0	-50.0	8542.283	10796.475	128981.06	854.97754	8700.364	0.0	85000	1868.0341148376465
34	-45.0	-45.0	-45.0	8793.056	10271.913	115290.57	863.9961	9134.82	0.1	87500	1922.8666682243347
35	-47.0	-47.0	-50.0	8577.854	11297.712	132374.83	891.4404	9222.617	0.0	90000	1978.3582510948181
36	-47.76	-47.76	-40.0	7856.255	9442.262	115632.49	597.0125	7979.182	0.2	92500	2033.6043064594269
37	-47.0	-47.0	-50.0	8094.9746	9113.796	132115.52	443.4323	8387.253	0.0	95000	2088.967009782791
